stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.690,"[-1.506, 0.127]",0.817,-1.408,0.164
norefined,c,-5.925,"[-12.322, 0.471]",6.397,-1.545,0.127
norefined,s,-2.456,"[-4.917, 0.005]",2.461,-1.665,0.101
norefined,k0,-0.888,"[-2.906, 1.13]",2.018,-0.734,0.465
norefined,k1,-0.879,"[-2.951, 1.193]",2.072,-0.708,0.482
norefined,k2,0.689,"[-1.832, 3.21]",2.521,0.456,0.650
norefined,k3,0.326,"[-1.538, 2.191]",1.864,0.292,0.771
norefined,k4,0.324,"[-1.673, 2.322]",1.997,0.271,0.787
norefined,k5,-0.023,"[-1.996, 1.949]",1.972,-0.020,0.984
refined,tt,-0.493,"[-0.99, 0.004]",0.497,-1.653,0.103
refined,c,-2.699,"[-5.545, 0.147]",2.846,-1.582,0.118
refined,s,-1.339,"[-2.434, -0.244]",1.095,-2.039,0.045
refined,k0,-0.220,"[-1.333, 0.892]",1.112,-0.330,0.742
refined,k1,-0.752,"[-1.922, 0.418]",1.170,-1.072,0.287
refined,k2,0.135,"[-1.282, 1.552]",1.417,0.159,0.874
refined,k3,-0.021,"[-1.185, 1.143]",1.164,-0.030,0.976
refined,k4,-0.109,"[-1.232, 1.014]",1.123,-0.161,0.872
refined,k5,0.344,"[-0.877, 1.566]",1.221,0.470,0.640
