attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.137,"[-1.521, -0.754]",0.384,-4.946,0.000,11,0.150,141187003.970,0.120,-1.000,-0.137,0,0,fn
c,-7.326,"[-9.652, -4.999]",2.326,-5.252,0.000,11,0.150,141187003.970,0.120,-6.000,-1.326,0,0,fn
s,-3.132,"[-4.052, -2.211]",0.921,-5.675,0.000,11,0.150,141187003.970,0.120,-3.000,-0.132,0,0,fn
k0,0.576,"[0.058, 1.095]",0.518,1.855,0.068,11,0.150,141187003.970,0.120,0.000,0.576,0,1,fp
k1,-0.061,"[-0.534, 0.413]",0.473,-0.214,0.831,11,0.150,141187003.970,0.120,0.000,-0.061,0,0,fp
k2,1.133,"[0.449, 1.817]",0.684,2.764,0.007,11,0.150,141187003.970,0.120,0.000,1.133,0,1,fp
k3,0.597,"[-0.112, 1.305]",0.708,1.405,0.165,11,0.150,141187003.970,0.120,0.000,0.597,0,0,fp
k4,0.141,"[-0.403, 0.685]",0.544,0.432,0.667,11,0.150,141187003.970,0.120,0.000,0.141,0,0,fp
k5,-0.872,"[-1.523, -0.222]",0.651,-2.236,0.029,11,0.150,141187003.970,0.120,0.000,-0.872,0,1,fp
vot,0.155,,,,,11,0.150,141187003.970,0.120,0.167,-0.011,0,0,fn
tt,-0.749,"[-1.286, -0.213]",0.537,-2.329,0.023,11,0.250,465144963.171,0.206,-1.000,0.251,0,0,fn
c,-5.370,"[-9.021, -1.718]",3.652,-2.453,0.017,11,0.250,465144963.171,0.206,-6.000,0.630,0,0,fn
s,-2.688,"[-4.18, -1.196]",1.492,-3.005,0.004,11,0.250,465144963.171,0.206,-3.000,0.312,0,0,fn
k0,-0.539,"[-1.426, 0.348]",0.887,-1.013,0.315,11,0.250,465144963.171,0.206,0.000,-0.539,0,0,fp
k1,-0.300,"[-1.149, 0.549]",0.849,-0.589,0.558,11,0.250,465144963.171,0.206,0.000,-0.300,0,0,fp
k2,0.142,"[-0.996, 1.281]",1.139,0.208,0.836,11,0.250,465144963.171,0.206,0.000,0.142,0,0,fp
k3,0.416,"[-0.664, 1.497]",1.081,0.643,0.523,11,0.250,465144963.171,0.206,0.000,0.416,0,0,fp
k4,0.311,"[-0.634, 1.257]",0.945,0.549,0.585,11,0.250,465144963.171,0.206,0.000,0.311,0,0,fp
k5,0.136,"[-0.86, 1.131]",0.996,0.227,0.821,11,0.250,465144963.171,0.206,0.000,0.136,0,0,fp
vot,0.140,,,,,11,0.250,465144963.171,0.206,0.167,-0.027,0,0,fn
tt,-0.493,"[-0.99, 0.004]",0.497,-1.653,0.103,11,0.500,1813346320.645,0.442,-1.000,0.507,1,0,fn
c,-2.699,"[-5.545, 0.147]",2.846,-1.582,0.118,11,0.500,1813346320.645,0.442,-6.000,3.301,1,0,fn
s,-1.339,"[-2.434, -0.244]",1.095,-2.039,0.045,11,0.500,1813346320.645,0.442,-3.000,1.661,0,0,fn
k0,-0.220,"[-1.333, 0.892]",1.112,-0.330,0.742,11,0.500,1813346320.645,0.442,0.000,-0.220,0,0,fp
k1,-0.752,"[-1.922, 0.418]",1.170,-1.072,0.287,11,0.500,1813346320.645,0.442,0.000,-0.752,0,0,fp
k2,0.135,"[-1.282, 1.552]",1.417,0.159,0.874,11,0.500,1813346320.645,0.442,0.000,0.135,0,0,fp
k3,-0.021,"[-1.185, 1.143]",1.164,-0.030,0.976,11,0.500,1813346320.645,0.442,0.000,-0.021,0,0,fp
k4,-0.109,"[-1.232, 1.014]",1.123,-0.161,0.872,11,0.500,1813346320.645,0.442,0.000,-0.109,0,0,fp
k5,0.344,"[-0.877, 1.566]",1.221,0.470,0.640,11,0.500,1813346320.645,0.442,0.000,0.344,0,0,fp
vot,0.183,,,,,11,0.500,1813346320.645,0.442,0.167,0.016,0,0,fn
