stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.652,"[-1.146, -0.157]",0.495,-2.197,0.031
norefined,c,-6.003,"[-10.26, -1.746]",4.257,-2.352,0.022
norefined,s,-2.807,"[-4.573, -1.042]",1.766,-2.652,0.010
norefined,k0,-1.023,"[-2.136, 0.091]",1.114,-1.531,0.130
norefined,k1,-0.417,"[-1.346, 0.512]",0.929,-0.749,0.457
norefined,k2,0.979,"[-0.417, 2.374]",1.395,1.170,0.246
norefined,k3,0.523,"[-0.692, 1.738]",1.215,0.718,0.475
norefined,k4,0.466,"[-0.574, 1.505]",1.040,0.747,0.458
norefined,k5,0.086,"[-0.992, 1.163]",1.078,0.132,0.895
refined,tt,-0.749,"[-1.286, -0.213]",0.537,-2.329,0.023
refined,c,-5.370,"[-9.021, -1.718]",3.652,-2.453,0.017
refined,s,-2.688,"[-4.18, -1.196]",1.492,-3.005,0.004
refined,k0,-0.539,"[-1.426, 0.348]",0.887,-1.013,0.315
refined,k1,-0.300,"[-1.149, 0.549]",0.849,-0.589,0.558
refined,k2,0.142,"[-0.996, 1.281]",1.139,0.208,0.836
refined,k3,0.416,"[-0.664, 1.497]",1.081,0.643,0.523
refined,k4,0.311,"[-0.634, 1.257]",0.945,0.549,0.585
refined,k5,0.136,"[-0.86, 1.131]",0.996,0.227,0.821
