stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.785,-6.328,-1.278,-1.476,-0.705,1.325,0.461,0.018,0.155,2114647408.543,1584,0,0,0.124
norefined,2,-0.554,-6.275,-1.709,-1.446,-0.691,1.296,0.405,-0.034,0.143,1994524876.761,1584,0,0,0.088
norefined,3,-0.995,-6.177,-1.898,-1.382,-0.712,1.244,0.404,0.017,0.130,1981549317.290,1584,0,0,0.161
norefined,4,-0.594,-6.150,-2.133,-1.306,-0.762,1.115,0.375,0.060,0.052,1939069228.802,1584,0,0,0.097
norefined,5,-1.069,-6.080,-2.132,-1.255,-0.784,1.015,0.416,0.119,0.016,1949691722.058,1584,0,0,0.176
norefined,6,-0.633,-6.061,-2.307,-1.148,-0.815,0.920,0.376,0.192,-0.012,1913201099.777,1584,0,0,0.105
norefined,7,-1.113,-5.997,-2.251,-1.125,-0.841,0.826,0.409,0.215,-0.052,1934108073.043,1584,0,0,0.186
norefined,8,-0.664,-5.986,-2.405,-1.003,-0.847,0.780,0.361,0.283,-0.026,1901417002.567,1584,0,0,0.111
norefined,9,-1.141,-5.931,-2.312,-1.014,-0.884,0.706,0.375,0.264,-0.077,1926679379.212,1584,0,0,0.192
norefined,10,-0.690,-5.925,-2.456,-0.888,-0.879,0.689,0.326,0.324,-0.023,1895098296.114,1584,0,0,0.116
refined,11,-0.690,-5.925,-2.456,-0.888,-0.879,0.689,0.326,0.324,-0.023,1895098296.114,1584,0,0,0.116
refined,12,-0.438,-1.413,-0.915,0.207,-0.533,-0.847,-0.198,-0.910,0.857,1942804751.336,1584,0,0,0.310
refined,13,-0.605,-3.063,-1.512,-0.190,-0.852,-0.204,-0.127,-0.351,0.471,1821130807.352,1584,0,0,0.198
refined,14,-0.468,-2.589,-1.309,-0.216,-0.772,-0.005,-0.004,-0.168,0.431,1814802756.280,1584,0,0,0.181
refined,15,-0.517,-2.870,-1.406,-0.247,-0.781,0.075,-0.009,-0.142,0.373,1813868642.069,1584,0,0,0.180
refined,16,-0.485,-2.673,-1.330,-0.216,-0.753,0.083,-0.016,-0.141,0.373,1813575018.075,1584,0,0,0.182
refined,17,-0.503,-2.772,-1.365,-0.230,-0.761,0.116,-0.015,-0.121,0.352,1813439621.550,1584,0,0,0.181
refined,18,-0.491,-2.694,-1.336,-0.219,-0.752,0.120,-0.019,-0.119,0.352,1813382865.644,1584,0,0,0.182
refined,19,-0.498,-2.731,-1.351,-0.225,-0.756,0.133,-0.019,-0.110,0.344,1813357380.246,1584,0,0,0.182
refined,20,-0.493,-2.699,-1.339,-0.220,-0.752,0.135,-0.021,-0.109,0.344,1813346320.645,1584,0,0,0.183
