stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,86.049,2.023,0.000,0,9,3541894107.885,282024262.856,76
refined,158.485,2.023,0.000,0,9,3541894107.885,158907674.928,76
