stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.796,2.023,0.000,0,9,4259926374.553,451488407.373,76
refined,79.668,2.023,0.000,0,9,4259926374.553,364044595.528,76
