stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.117,"[-1.939, -0.295]",0.822,-2.711,0.009
norefined,c,-5.900,"[-10.126, -1.674]",4.226,-2.787,0.007
norefined,s,-3.317,"[-5.715, -0.919]",2.398,-2.761,0.007
norefined,k0,0.371,"[-0.499, 1.24]",0.870,0.851,0.398
norefined,k1,-0.216,"[-1.468, 1.035]",1.252,-0.345,0.731
norefined,k2,-1.062,"[-2.003, -0.121]",0.941,-2.252,0.028
norefined,k3,0.399,"[-1.287, 2.085]",1.686,0.473,0.638
norefined,k4,-0.666,"[-1.595, 0.262]",0.928,-1.433,0.157
norefined,k5,0.179,"[-1.011, 1.369]",1.190,0.300,0.765
refined,tt,-1.801,"[-3.78, 0.179]",1.980,-1.816,0.074
refined,c,-9.440,"[-19.137, 0.257]",9.697,-1.943,0.056
refined,s,-4.252,"[-8.998, 0.495]",4.746,-1.788,0.078
refined,k0,0.275,"[-0.754, 1.305]",1.029,0.534,0.595
refined,k1,0.226,"[-1.264, 1.716]",1.490,0.303,0.763
refined,k2,-0.109,"[-1.267, 1.05]",1.158,-0.187,0.852
refined,k3,-1.423,"[-4.48, 1.634]",3.057,-0.929,0.356
refined,k4,0.153,"[-0.836, 1.142]",0.989,0.309,0.758
refined,k5,-1.831,"[-4.497, 0.834]",2.665,-1.371,0.175
