stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.643,-7.765,-2.921,1.674,0.752,0.883,-1.274,0.368,-1.305,1807698428.148,1584,0,0,0.340
norefined,2,-2.218,-7.836,-3.104,1.642,0.605,0.865,-1.238,0.325,-1.374,1559018703.638,1584,0,0,0.283
norefined,3,-1.783,-7.889,-3.263,1.601,0.450,0.837,-1.237,0.254,-1.417,1194442103.336,1584,0,0,0.226
norefined,4,-1.349,-7.936,-3.432,1.539,0.291,0.829,-1.199,0.253,-1.396,879602268.231,1584,0,0,0.170
norefined,5,-1.065,-7.945,-3.668,1.390,0.113,0.893,-1.071,0.387,-1.252,792821445.872,1584,0,0,0.134
norefined,6,-1.443,-7.884,-3.768,1.246,0.071,0.964,-0.930,0.540,-1.102,740564719.254,1584,0,0,0.183
norefined,7,-0.991,-7.955,-3.856,1.169,-0.048,0.972,-0.862,0.596,-1.026,714411413.617,1584,0,0,0.125
norefined,8,-1.406,-7.916,-3.870,1.023,-0.060,1.005,-0.736,0.727,-0.882,673356620.780,1584,0,0,0.178
norefined,9,-0.935,-7.992,-3.927,0.952,-0.154,0.991,-0.686,0.737,-0.839,669984119.013,1584,0,0,0.117
norefined,10,-1.373,-7.962,-3.897,0.825,-0.140,1.007,-0.572,0.846,-0.717,637767875.839,1584,0,0,0.172
refined,11,-1.373,-7.962,-3.897,0.825,-0.140,1.007,-0.572,0.846,-0.717,637767875.839,1584,0,0,0.172
refined,12,-0.442,-3.800,-1.291,-1.228,-1.410,-0.238,2.152,-0.739,0.003,682552890.515,1584,0,0,0.116
refined,13,-0.927,-5.850,-2.315,-0.812,-1.354,0.456,2.289,-0.948,-0.432,489245456.895,1584,0,0,0.159
refined,14,-1.188,-7.706,-3.071,-0.852,-1.045,0.937,2.141,-1.384,-0.157,467586377.561,1584,0,0,0.154
refined,15,-1.466,-9.668,-3.840,-1.052,-0.943,1.162,2.502,-1.876,-0.001,461317510.459,1584,0,0,0.152
refined,16,-1.718,-11.353,-4.426,-1.230,-0.924,1.253,2.915,-2.350,0.099,458151826.225,1584,0,0,0.151
refined,17,-2.013,-13.225,-5.000,-1.417,-1.006,1.366,3.463,-2.949,0.187,455751440.724,1584,0,0,0.152
refined,18,-2.394,-15.648,-5.722,-1.655,-1.206,1.591,4.210,-3.726,0.294,453588425.820,1584,0,0,0.153
refined,19,-2.963,-19.264,-6.817,-2.028,-1.590,2.049,5.397,-4.929,0.465,450922490.259,1584,0,0,0.154
refined,20,-4.281,-27.575,-9.416,-2.996,-2.604,3.441,8.360,-7.990,0.922,444694705.959,1584,0,0,0.155
