stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.643,-7.765,-2.921,1.674,0.752,0.883,-1.274,0.368,-1.305,1231447311.859,1584,0,0,0.340
norefined,2,-2.252,-7.793,-3.158,1.660,0.616,0.815,-1.306,0.273,-1.389,980355360.744,1584,0,0,0.289
norefined,3,-1.838,-7.825,-3.345,1.629,0.474,0.749,-1.349,0.160,-1.437,640484505.063,1584,0,0,0.235
norefined,4,-1.415,-7.859,-3.540,1.574,0.317,0.704,-1.346,0.118,-1.413,411526112.149,1584,0,0,0.180
norefined,5,-1.299,-7.828,-3.847,1.410,0.122,0.731,-1.233,0.255,-1.202,314787598.974,1584,0,0,0.166
norefined,6,-1.648,-7.754,-4.000,1.276,0.070,0.761,-1.120,0.406,-0.998,316327854.547,1584,0,0,0.213
norefined,7,-1.184,-7.832,-4.082,1.229,-0.054,0.724,-1.120,0.411,-0.947,284977668.938,1584,0,0,0.151
norefined,8,-1.648,-7.774,-4.099,1.150,-0.025,0.732,-1.060,0.497,-0.835,287467007.657,1584,0,0,0.212
norefined,9,-1.177,-7.855,-4.165,1.110,-0.136,0.689,-1.070,0.482,-0.807,267307026.246,1584,0,0,0.150
norefined,10,-1.649,-7.802,-4.159,1.039,-0.095,0.687,-1.018,0.555,-0.708,270657263.854,1584,0,0,0.211
refined,11,-1.177,-7.855,-4.165,1.110,-0.136,0.689,-1.070,0.482,-0.807,267307026.246,1584,0,0,0.150
refined,12,-1.136,-7.013,-3.735,0.334,0.218,-0.318,-0.351,0.411,0.294,193028493.797,1584,0,0,0.162
refined,13,-1.214,-7.411,-3.835,0.352,0.077,0.126,-0.144,-0.105,0.122,183108803.005,1584,0,0,0.164
refined,14,-1.273,-7.778,-4.012,0.399,0.089,0.119,-0.184,-0.094,0.171,182917238.149,1584,0,0,0.164
refined,15,-1.264,-7.734,-3.982,0.378,0.095,0.151,-0.179,-0.115,0.163,182905314.058,1584,0,0,0.163
refined,16,-1.269,-7.766,-4.001,0.387,0.097,0.141,-0.186,-0.107,0.169,182903250.065,1584,0,0,0.163
refined,17,-1.267,-7.756,-3.995,0.383,0.098,0.146,-0.184,-0.110,0.167,182902876.748,1584,0,0,0.163
refined,18,-1.268,-7.762,-3.999,0.385,0.099,0.144,-0.186,-0.108,0.168,182902804.821,1584,0,0,0.163
refined,19,-1.268,-7.760,-3.997,0.384,0.099,0.145,-0.185,-0.109,0.167,182902790.975,1584,0,0,0.163
refined,20,-1.268,-7.761,-3.998,0.385,0.099,0.145,-0.186,-0.109,0.167,182902788.255,1584,0,0,0.163
