stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,56.745,2.023,0.000,0,9,2644075406.882,306649554.101,76
refined,133.006,2.023,0.000,0,9,2644075406.882,140146901.223,76
