stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,152.655,2.023,0.000,0,9,2927877748.486,136143177.290,76
refined,229.345,2.023,0.000,0,9,2927877748.486,92049635.571,76
