stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,108.608,2.023,0.000,0,9,2892459085.221,185543696.206,76
refined,158.977,2.023,0.000,0,9,2892459085.221,129386557.498,76
