attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-2.042,"[-3.279, -0.805]",1.237,-3.294,0.002,45,0.150,92049635.571,0.098,-1.000,-1.042,0,0,fn
c,-11.281,"[-17.972, -4.59]",6.691,-3.365,0.001,45,0.150,92049635.571,0.098,-6.000,-5.281,0,0,fn
s,-5.580,"[-8.684, -2.477]",3.104,-3.589,0.001,45,0.150,92049635.571,0.098,-3.000,-2.580,0,0,fn
k0,-0.108,"[-0.941, 0.725]",0.833,-0.258,0.797,45,0.150,92049635.571,0.098,0.000,-0.108,0,0,fp
k1,-0.285,"[-0.93, 0.36]",0.645,-0.882,0.381,45,0.150,92049635.571,0.098,0.000,-0.285,0,0,fp
k2,0.068,"[-0.748, 0.884]",0.816,0.166,0.869,45,0.150,92049635.571,0.098,0.000,0.068,0,0,fp
k3,-0.686,"[-1.619, 0.247]",0.933,-1.467,0.147,45,0.150,92049635.571,0.098,0.000,-0.686,0,0,fp
k4,-0.055,"[-1.127, 1.017]",1.072,-0.103,0.919,45,0.150,92049635.571,0.098,0.000,-0.055,0,0,fp
k5,0.457,"[-0.283, 1.197]",0.740,1.232,0.222,45,0.150,92049635.571,0.098,0.000,0.457,0,0,fp
vot,0.181,,,,,45,0.150,92049635.571,0.098,0.167,0.014,0,0,fn
tt,-0.643,"[-0.955, -0.33]",0.313,-4.105,0.000,45,0.200,136601346.683,0.121,-1.000,0.357,0,0,fn
c,-3.858,"[-5.561, -2.155]",1.703,-4.522,0.000,45,0.200,136601346.683,0.121,-6.000,2.142,0,0,fn
s,-2.294,"[-3.239, -1.348]",0.945,-4.843,0.000,45,0.200,136601346.683,0.121,-3.000,0.706,0,0,fn
k0,0.023,"[-0.414, 0.46]",0.437,0.105,0.916,45,0.200,136601346.683,0.121,0.000,0.023,0,0,fp
k1,-0.159,"[-0.559, 0.242]",0.401,-0.790,0.432,45,0.200,136601346.683,0.121,0.000,-0.159,0,0,fp
k2,-0.284,"[-0.775, 0.206]",0.490,-1.157,0.251,45,0.200,136601346.683,0.121,0.000,-0.284,0,0,fp
k3,-0.216,"[-0.826, 0.393]",0.610,-0.708,0.481,45,0.200,136601346.683,0.121,0.000,-0.216,0,0,fp
k4,0.082,"[-0.475, 0.639]",0.557,0.295,0.769,45,0.200,136601346.683,0.121,0.000,0.082,0,0,fp
k5,0.224,"[-0.215, 0.662]",0.438,1.019,0.312,45,0.200,136601346.683,0.121,0.000,0.224,0,0,fp
vot,0.167,,,,,45,0.200,136601346.683,0.121,0.167,-0.000,0,0,fn
tt,-1.019,"[-1.767, -0.271]",0.748,-2.719,0.008,45,0.250,129386557.498,0.112,-1.000,-0.019,0,0,fn
c,-6.130,"[-10.446, -1.814]",4.316,-2.835,0.006,45,0.250,129386557.498,0.112,-6.000,-0.130,0,0,fn
s,-2.934,"[-4.826, -1.043]",1.891,-3.097,0.003,45,0.250,129386557.498,0.112,-3.000,0.066,0,0,fn
k0,0.108,"[-0.456, 0.672]",0.564,0.382,0.703,45,0.250,129386557.498,0.112,0.000,0.108,0,0,fp
k1,-0.335,"[-0.824, 0.155]",0.490,-1.365,0.177,45,0.250,129386557.498,0.112,0.000,-0.335,0,0,fp
k2,-0.011,"[-0.655, 0.633]",0.644,-0.033,0.973,45,0.250,129386557.498,0.112,0.000,-0.011,0,0,fp
k3,0.397,"[-0.309, 1.103]",0.706,1.122,0.266,45,0.250,129386557.498,0.112,0.000,0.397,0,0,fp
k4,-0.266,"[-1.023, 0.492]",0.757,-0.700,0.486,45,0.250,129386557.498,0.112,0.000,-0.266,0,0,fp
k5,0.149,"[-0.37, 0.668]",0.519,0.573,0.569,45,0.250,129386557.498,0.112,0.000,0.149,0,0,fp
vot,0.166,,,,,45,0.250,129386557.498,0.112,0.167,-0.000,0,0,fn
