stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.286,-6.194,-2.796,-0.742,0.773,0.176,-1.546,1.377,-0.225,807901945.936,0.369
norefined,2,-1.846,-6.310,-2.925,-0.749,0.638,0.132,-1.550,1.309,-0.263,570904419.450,0.293
norefined,3,-1.392,-6.384,-3.075,-0.747,0.533,0.096,-1.510,1.269,-0.281,369228413.254,0.218
norefined,4,-0.949,-6.484,-3.120,-0.696,0.445,0.122,-1.420,1.161,-0.384,248949439.293,0.146
norefined,5,-1.139,-6.452,-3.233,-0.639,0.325,0.254,-1.283,0.853,-0.611,204818637.718,0.177
norefined,6,-0.770,-6.534,-3.253,-0.584,0.218,0.362,-1.144,0.658,-0.763,258343598.851,0.118
norefined,7,-1.264,-6.465,-3.243,-0.589,0.213,0.329,-1.144,0.644,-0.776,189770810.214,0.195
norefined,8,-0.820,-6.556,-3.254,-0.555,0.137,0.396,-1.041,0.526,-0.871,234894021.775,0.125
norefined,9,-1.314,-6.483,-3.247,-0.555,0.133,0.368,-1.040,0.517,-0.876,179469889.786,0.203
norefined,10,-0.855,-6.574,-3.258,-0.530,0.067,0.424,-0.951,0.422,-0.949,220972401.574,0.130
refined,11,-1.314,-6.483,-3.247,-0.555,0.133,0.368,-1.040,0.517,-0.876,179469889.786,0.203
refined,12,-0.881,-4.738,-2.302,-0.125,-0.388,0.226,-0.126,-0.123,-0.521,136141187.313,0.186
refined,13,-1.028,-5.531,-2.694,-0.246,-0.340,0.260,-0.301,0.052,-0.601,131302692.908,0.186
refined,14,-1.018,-5.463,-2.676,-0.244,-0.359,0.283,-0.286,0.063,-0.600,131236105.187,0.186
refined,15,-1.022,-5.486,-2.687,-0.246,-0.365,0.282,-0.288,0.065,-0.603,131233251.439,0.186
refined,16,-1.021,-5.482,-2.686,-0.245,-0.366,0.283,-0.288,0.066,-0.602,131233109.185,0.186
refined,17,-1.021,-5.483,-2.686,-0.246,-0.366,0.283,-0.288,0.066,-0.603,131233101.757,0.186
refined,18,-1.021,-5.483,-2.686,-0.245,-0.366,0.283,-0.288,0.066,-0.603,131233101.360,0.186
refined,19,-1.021,-5.483,-2.686,-0.245,-0.366,0.283,-0.288,0.066,-0.603,131233101.338,0.186
refined,20,-1.021,-5.483,-2.686,-0.245,-0.366,0.283,-0.288,0.066,-0.603,131233101.337,0.186
