stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.286,-6.194,-2.796,-0.742,0.773,0.176,-1.546,1.377,-0.225,1211676379.206,0.369
norefined,2,-1.839,-6.356,-2.856,-0.716,0.672,0.220,-1.525,1.319,-0.281,1025345462.125,0.289
norefined,3,-1.377,-6.438,-2.983,-0.676,0.625,0.282,-1.483,1.253,-0.303,728456378.982,0.214
norefined,4,-0.904,-6.478,-3.125,-0.666,0.582,0.285,-1.438,1.228,-0.304,412883213.743,0.140
norefined,5,-0.470,-6.511,-3.273,-0.614,0.550,0.328,-1.293,1.136,-0.362,516380782.490,0.072
norefined,6,-0.966,-6.462,-3.288,-0.607,0.565,0.309,-1.284,1.116,-0.376,392186141.423,0.150
norefined,7,-0.502,-6.519,-3.370,-0.566,0.535,0.350,-1.167,1.045,-0.417,484508976.027,0.077
norefined,8,-0.999,-6.471,-3.376,-0.556,0.549,0.334,-1.160,1.026,-0.426,377674025.223,0.154
norefined,9,-0.527,-6.536,-3.434,-0.522,0.521,0.374,-1.052,0.964,-0.459,462359564.998,0.081
norefined,10,-1.024,-6.489,-3.434,-0.511,0.534,0.359,-1.046,0.946,-0.464,366130664.347,0.158
refined,11,-1.024,-6.489,-3.434,-0.511,0.534,0.359,-1.046,0.946,-0.464,366130664.347,0.158
refined,12,-0.732,-4.954,-2.559,0.290,-0.066,-0.060,0.843,-0.392,0.426,278686753.447,0.148
refined,13,-0.766,-5.136,-2.701,0.111,-0.053,0.025,0.402,-0.092,0.141,250462473.532,0.149
refined,14,-0.819,-5.509,-2.889,0.100,-0.032,0.030,0.387,-0.081,0.142,249776153.999,0.149
refined,15,-0.843,-5.675,-2.969,0.101,-0.023,0.022,0.397,-0.085,0.163,249680321.498,0.149
refined,16,-0.852,-5.740,-3.000,0.102,-0.021,0.019,0.402,-0.087,0.173,249666014.249,0.148
refined,17,-0.856,-5.765,-3.012,0.102,-0.020,0.018,0.404,-0.088,0.176,249663990.546,0.148
refined,18,-0.857,-5.774,-3.016,0.102,-0.020,0.017,0.405,-0.088,0.178,249663710.873,0.148
refined,19,-0.858,-5.778,-3.018,0.102,-0.020,0.017,0.405,-0.088,0.178,249663672.563,0.148
refined,20,-0.858,-5.779,-3.019,0.102,-0.020,0.017,0.406,-0.089,0.179,249663667.333,0.148
