stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,107.311,2.023,0.000,76,0,9,2971988092.851,192798845.622
refined,256.295,2.023,0.000,76,0,9,2971988092.851,83888857.027
