attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.145,"[-1.519, -0.771]",0.374,-5.103,0.000,5.000,ngd,93,172231048.261,0.134,-1.000,-0.145,0,0,fn
c,-5.764,"[-7.552, -3.975]",1.788,-5.369,0.000,5.000,ngd,93,172231048.261,0.134,-6.000,0.236,0,0,fn
s,-3.012,"[-3.938, -2.085]",0.927,-5.415,0.000,5.000,ngd,93,172231048.261,0.134,-3.000,-0.012,0,0,fn
vot,0.199,,,,,5.000,ngd,93,172231048.261,0.134,0.167,0.032,0,0,fn
tt,-0.787,"[-1.0, -0.573]",0.213,-6.147,0.000,5.276,lm,93,138816105.652,0.120,-1.000,0.213,0,0,fn
c,-4.769,"[-5.926, -3.611]",1.158,-6.864,0.000,5.276,lm,93,138816105.652,0.120,-6.000,1.231,0,0,fn
s,-2.475,"[-3.095, -1.855]",0.620,-6.651,0.000,5.276,lm,93,138816105.652,0.120,-3.000,0.525,0,0,fn
vot,0.165,,,,,5.276,lm,93,138816105.652,0.120,0.167,-0.002,0,0,fn
tt,-0.787,"[-1.0, -0.573]",0.213,-6.147,0.000,10.325,ngd+lm,93,138816105.652,0.120,-1.000,0.213,0,0,fn
c,-4.769,"[-5.926, -3.611]",1.158,-6.864,0.000,10.325,ngd+lm,93,138816105.652,0.120,-6.000,1.231,0,0,fn
s,-2.475,"[-3.095, -1.855]",0.620,-6.651,0.000,10.325,ngd+lm,93,138816105.652,0.120,-3.000,0.525,0,0,fn
vot,0.165,,,,,10.325,ngd+lm,93,138816105.652,0.120,0.167,-0.002,0,0,fn
