stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.532,-4.283,-4.326,-0.389,0.235,-0.747,1.761,-1.491,-0.231,483703937.578,1584,0,0,0.358
norefined,2,-1.054,-4.410,-4.331,-0.380,0.281,-0.762,1.786,-1.464,-0.193,246298914.901,1584,0,0,0.239
norefined,3,-1.177,-4.706,-4.018,-0.430,0.404,-0.753,1.780,-1.306,-0.113,209188291.353,1584,0,0,0.250
norefined,4,-0.703,-4.840,-4.012,-0.411,0.448,-0.751,1.774,-1.240,-0.081,328906873.735,1584,0,0,0.145
norefined,5,-1.188,-4.859,-3.896,-0.438,0.453,-0.740,1.769,-1.218,-0.088,192412221.001,1584,0,0,0.244
norefined,6,-0.709,-4.979,-3.910,-0.416,0.485,-0.736,1.757,-1.153,-0.065,297062083.287,1584,0,0,0.142
norefined,7,-1.194,-4.995,-3.797,-0.441,0.490,-0.723,1.750,-1.130,-0.072,178916528.385,1584,0,0,0.239
norefined,8,-0.713,-5.105,-3.824,-0.418,0.511,-0.720,1.733,-1.067,-0.056,270769702.485,1584,0,0,0.140
norefined,9,-1.199,-5.119,-3.713,-0.441,0.516,-0.706,1.725,-1.044,-0.065,167843152.064,1584,0,0,0.234
norefined,10,-0.716,-5.222,-3.751,-0.417,0.529,-0.703,1.704,-0.982,-0.055,249028594.757,1584,0,0,0.137
refined,11,-1.199,-5.119,-3.713,-0.441,0.516,-0.706,1.725,-1.044,-0.065,167843152.064,1584,0,0,0.234
refined,12,-0.631,-4.361,-1.816,0.178,-0.428,0.036,-0.523,0.840,0.458,75451366.141,1584,0,0,0.145
refined,13,-0.826,-5.393,-2.445,-0.086,-0.374,0.073,-0.073,0.623,0.191,52121615.913,1584,0,0,0.153
refined,14,-0.974,-6.323,-2.897,-0.302,-0.361,-0.061,0.090,0.677,0.103,49541197.752,1584,0,0,0.154
refined,15,-1.037,-6.740,-3.083,-0.375,-0.339,-0.177,0.110,0.771,0.091,49275434.995,1584,0,0,0.154
refined,16,-1.055,-6.854,-3.134,-0.386,-0.332,-0.202,0.108,0.797,0.088,49263177.030,1584,0,0,0.154
refined,17,-1.058,-6.873,-3.143,-0.387,-0.329,-0.206,0.107,0.801,0.088,49262747.587,1584,0,0,0.154
refined,18,-1.058,-6.876,-3.145,-0.388,-0.329,-0.207,0.107,0.801,0.088,49262728.343,1584,0,0,0.154
refined,19,-1.058,-6.877,-3.146,-0.387,-0.328,-0.207,0.107,0.801,0.088,49262727.131,1584,0,0,0.154
refined,20,-1.058,-6.877,-3.146,-0.387,-0.328,-0.207,0.107,0.801,0.088,49262727.040,1584,0,0,0.154
