stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.690,"[-4.063, 0.683]",2.373,-1.291,0.226
norefined,c,-7.543,"[-20.507, 5.42]",12.964,-1.055,0.316
norefined,s,-3.377,"[-9.314, 2.56]",5.937,-1.031,0.327
norefined,k0,1.862,"[-1.659, 5.383]",3.521,0.958,0.360
norefined,k1,-0.381,"[-2.267, 1.505]",1.886,-0.366,0.722
norefined,k2,0.095,"[-2.6, 2.791]",2.695,0.064,0.950
norefined,k3,-0.382,"[-3.799, 3.035]",3.417,-0.203,0.844
norefined,k4,0.469,"[-2.447, 3.386]",2.916,0.292,0.776
norefined,k5,-0.710,"[-4.262, 2.842]",3.552,-0.362,0.725
refined,tt,-1.411,"[-2.32, -0.503]",0.909,-2.815,0.018
refined,c,-8.389,"[-14.063, -2.715]",5.674,-2.680,0.023
refined,s,-3.134,"[-5.496, -0.771]",2.363,-2.404,0.037
refined,k0,1.374,"[0.001, 2.747]",1.373,1.814,0.100
refined,k1,-0.142,"[-1.012, 0.728]",0.870,-0.295,0.774
refined,k2,-0.248,"[-1.44, 0.944]",1.192,-0.377,0.714
refined,k3,-0.634,"[-1.899, 0.63]",1.265,-0.909,0.385
refined,k4,-0.533,"[-1.92, 0.855]",1.387,-0.696,0.502
refined,k5,0.425,"[-1.031, 1.881]",1.456,0.529,0.608
