stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.166,"[-2.046, -0.285]",0.880,-2.250,0.032
norefined,c,-7.494,"[-13.429, -1.559]",5.935,-2.146,0.040
norefined,s,-3.893,"[-7.257, -0.529]",3.364,-1.966,0.059
norefined,k0,1.468,"[-0.036, 2.971]",1.503,1.659,0.108
norefined,k1,-0.023,"[-1.086, 1.041]",1.064,-0.036,0.971
norefined,k2,0.614,"[-1.236, 2.465]",1.850,0.564,0.577
norefined,k3,-0.395,"[-1.617, 0.827]",1.222,-0.549,0.587
norefined,k4,0.791,"[-0.468, 2.05]",1.259,1.068,0.294
norefined,k5,-0.488,"[-1.445, 0.47]",0.958,-0.866,0.394
refined,tt,-0.702,"[-0.946, -0.458]",0.244,-4.884,0.000
refined,c,-3.550,"[-4.898, -2.202]",1.348,-4.474,0.000
refined,s,-1.569,"[-2.175, -0.963]",0.606,-4.399,0.000
refined,k0,0.084,"[-0.296, 0.464]",0.380,0.377,0.709
refined,k1,0.303,"[-0.137, 0.744]",0.440,1.170,0.252
refined,k2,-0.414,"[-1.027, 0.198]",0.612,-1.149,0.260
refined,k3,-0.051,"[-0.405, 0.302]",0.354,-0.247,0.807
refined,k4,0.000,"[-0.416, 0.416]",0.416,0.001,0.999
refined,k5,0.190,"[-0.264, 0.643]",0.454,0.710,0.484
