attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.411,"[-2.32, -0.503]",0.909,-2.815,0.018,29,0.250,3943963.453,0.041,-1.000,-0.411,0,0,fn
c,-8.389,"[-14.063, -2.715]",5.674,-2.680,0.023,29,0.250,3943963.453,0.041,-6.000,-2.389,0,0,fn
s,-3.134,"[-5.496, -0.771]",2.363,-2.404,0.037,29,0.250,3943963.453,0.041,-3.000,-0.134,0,0,fn
k0,1.374,"[0.001, 2.747]",1.373,1.814,0.100,29,0.250,3943963.453,0.041,0.000,1.374,0,1,fp
k1,-0.142,"[-1.012, 0.728]",0.870,-0.295,0.774,29,0.250,3943963.453,0.041,0.000,-0.142,0,0,fp
k2,-0.248,"[-1.44, 0.944]",1.192,-0.377,0.714,29,0.250,3943963.453,0.041,0.000,-0.248,0,0,fp
k3,-0.634,"[-1.899, 0.63]",1.265,-0.909,0.385,29,0.250,3943963.453,0.041,0.000,-0.634,0,0,fp
k4,-0.533,"[-1.92, 0.855]",1.387,-0.696,0.502,29,0.250,3943963.453,0.041,0.000,-0.533,0,0,fp
k5,0.425,"[-1.031, 1.881]",1.456,0.529,0.608,29,0.250,3943963.453,0.041,0.000,0.425,0,0,fp
vot,0.168,,,,,29,0.250,3943963.453,0.041,0.167,0.002,0,0,fn
tt,-0.702,"[-0.946, -0.458]",0.244,-4.884,0.000,29,0.500,33073846.237,0.083,-1.000,0.298,0,0,fn
c,-3.550,"[-4.898, -2.202]",1.348,-4.474,0.000,29,0.500,33073846.237,0.083,-6.000,2.450,0,0,fn
s,-1.569,"[-2.175, -0.963]",0.606,-4.399,0.000,29,0.500,33073846.237,0.083,-3.000,1.431,0,0,fn
k0,0.084,"[-0.296, 0.464]",0.380,0.377,0.709,29,0.500,33073846.237,0.083,0.000,0.084,0,0,fp
k1,0.303,"[-0.137, 0.744]",0.440,1.170,0.252,29,0.500,33073846.237,0.083,0.000,0.303,0,0,fp
k2,-0.414,"[-1.027, 0.198]",0.612,-1.149,0.260,29,0.500,33073846.237,0.083,0.000,-0.414,0,0,fp
k3,-0.051,"[-0.405, 0.302]",0.354,-0.247,0.807,29,0.500,33073846.237,0.083,0.000,-0.051,0,0,fp
k4,0.000,"[-0.416, 0.416]",0.416,0.001,0.999,29,0.500,33073846.237,0.083,0.000,0.000,0,0,fp
k5,0.190,"[-0.264, 0.643]",0.454,0.710,0.484,29,0.500,33073846.237,0.083,0.000,0.190,0,0,fp
vot,0.198,,,,,29,0.500,33073846.237,0.083,0.167,0.031,0,0,fn
tt,-0.684,"[-0.851, -0.516]",0.167,-6.857,0.000,29,0.750,47049679.147,0.081,-1.000,0.316,0,0,fn
c,-3.638,"[-4.584, -2.692]",0.946,-6.448,0.000,29,0.750,47049679.147,0.081,-6.000,2.362,0,0,fn
s,-1.706,"[-2.174, -1.238]",0.468,-6.109,0.000,29,0.750,47049679.147,0.081,-3.000,1.294,0,0,fn
k0,0.022,"[-0.237, 0.281]",0.259,0.142,0.888,29,0.750,47049679.147,0.081,0.000,0.022,0,0,fp
k1,0.290,"[-0.069, 0.649]",0.359,1.354,0.182,29,0.750,47049679.147,0.081,0.000,0.290,0,0,fp
k2,-0.059,"[-0.474, 0.357]",0.415,-0.237,0.814,29,0.750,47049679.147,0.081,0.000,-0.059,0,0,fp
k3,-0.179,"[-0.464, 0.106]",0.285,-1.055,0.297,29,0.750,47049679.147,0.081,0.000,-0.179,0,0,fp
k4,0.093,"[-0.209, 0.395]",0.302,0.516,0.608,29,0.750,47049679.147,0.081,0.000,0.093,0,0,fp
k5,0.121,"[-0.181, 0.422]",0.302,0.671,0.506,29,0.750,47049679.147,0.081,0.000,0.121,0,0,fp
vot,0.188,,,,,29,0.750,47049679.147,0.081,0.167,0.021,0,0,fn
