stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,11.048,2.023,0.000,0,9,2727265090.753,1097894419.839,76
refined,22.091,2.023,0.000,0,9,2727265090.753,687413237.465,76
