stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.036,-4.225,-3.516,0.150,-1.928,-1.500,1.502,-0.538,-1.558,1798852917.611,1584,0,0,-0.009
norefined,2,-0.458,-4.238,-3.499,0.116,-1.969,-1.487,1.464,-0.560,-1.553,1082452906.470,1584,0,0,0.108
norefined,3,-0.950,-4.230,-3.463,0.085,-1.970,-1.432,1.451,-0.553,-1.505,914769470.322,1584,0,0,0.225
norefined,4,-1.177,-4.392,-3.383,-0.145,-1.757,-1.248,1.413,-0.547,-1.323,863733164.167,1584,0,0,0.268
norefined,5,-0.742,-4.542,-3.430,-0.162,-1.653,-1.165,1.387,-0.601,-1.202,826033285.878,1584,0,0,0.163
norefined,6,-1.108,-4.626,-3.323,-0.329,-1.480,-1.026,1.357,-0.516,-1.090,765399170.997,1584,0,0,0.239
norefined,7,-0.673,-4.770,-3.352,-0.319,-1.373,-0.948,1.320,-0.567,-0.958,756266563.323,1584,0,0,0.141
norefined,8,-1.144,-4.776,-3.271,-0.396,-1.304,-0.869,1.310,-0.542,-0.894,726784705.558,1584,0,0,0.239
norefined,9,-0.688,-4.893,-3.317,-0.357,-1.227,-0.807,1.278,-0.584,-0.781,702057249.591,1584,0,0,0.141
norefined,10,-1.159,-4.895,-3.232,-0.431,-1.161,-0.728,1.269,-0.560,-0.721,694106429.009,1584,0,0,0.237
refined,11,-1.159,-4.895,-3.232,-0.431,-1.161,-0.728,1.269,-0.560,-0.721,694106429.009,1584,0,0,0.237
refined,12,-0.920,-6.548,-2.128,0.522,-0.329,1.231,-1.078,0.805,0.515,435500892.952,1584,0,0,0.140
refined,13,-0.780,-5.785,-2.207,-0.234,-0.823,0.872,0.530,0.536,1.115,341032594.034,1584,0,0,0.135
refined,14,-0.696,-5.166,-2.012,-0.139,-0.810,0.818,0.298,0.619,0.848,339002213.926,1584,0,0,0.135
refined,15,-0.797,-5.836,-2.318,-0.167,-0.857,0.935,0.366,0.661,0.984,338551144.730,1584,0,0,0.137
refined,16,-0.724,-5.325,-2.096,-0.139,-0.803,0.835,0.305,0.618,0.866,338440090.717,1584,0,0,0.136
refined,17,-0.782,-5.726,-2.273,-0.159,-0.840,0.912,0.347,0.650,0.953,338319694.793,1584,0,0,0.137
refined,18,-0.737,-5.415,-2.136,-0.143,-0.810,0.852,0.314,0.624,0.885,338274076.295,1584,0,0,0.136
refined,19,-0.772,-5.657,-2.243,-0.155,-0.833,0.899,0.340,0.643,0.938,338234341.864,1584,0,0,0.136
refined,20,-0.744,-5.468,-2.160,-0.145,-0.815,0.863,0.320,0.628,0.897,338216142.929,1584,0,0,0.136
