stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,43.029,2.023,0.000,76,0,9,2083245257.122,307265253.737
refined,63.448,2.023,0.000,76,0,9,2083245257.122,218761270.436
