stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.353,-6.890,-3.573,0.905,0.615,1.532,0.568,-0.518,0.592,834704805.461,0.196
norefined,2,-1.353,-6.906,-3.790,0.631,0.398,1.311,0.485,-0.623,0.476,601132470.744,0.196
norefined,3,-1.434,-6.914,-3.930,0.335,0.153,1.075,0.433,-0.719,0.382,465022302.552,0.207
norefined,4,-1.495,-6.935,-4.016,0.015,-0.104,0.862,0.355,-0.805,0.276,412781816.704,0.216
norefined,5,-1.402,-7.023,-3.985,-0.251,-0.340,0.796,0.094,-0.816,0.091,389732799.233,0.200
norefined,6,-1.766,-7.016,-3.874,-0.434,-0.463,0.731,-0.097,-0.799,-0.035,425446326.689,0.252
norefined,7,-1.299,-7.076,-3.970,-0.448,-0.526,0.638,-0.034,-0.833,-0.068,386475573.411,0.184
norefined,8,-1.752,-7.059,-3.829,-0.528,-0.539,0.652,-0.158,-0.812,-0.110,417899150.575,0.248
norefined,9,-1.285,-7.115,-3.928,-0.534,-0.599,0.560,-0.084,-0.845,-0.136,383636505.535,0.181
norefined,10,-1.743,-7.096,-3.786,-0.607,-0.602,0.581,-0.195,-0.825,-0.166,413264740.923,0.246
refined,11,-1.285,-7.115,-3.928,-0.534,-0.599,0.560,-0.084,-0.845,-0.136,383636505.535,0.181
refined,12,-1.063,-5.815,-2.954,-0.776,-0.585,0.292,-0.218,-0.606,-0.019,372598077.316,0.183
refined,13,-0.994,-5.291,-2.805,-0.681,-0.647,0.274,-0.288,-0.638,0.007,371666512.562,0.188
refined,14,-0.987,-5.224,-2.760,-0.688,-0.652,0.260,-0.283,-0.636,-0.008,371593355.547,0.189
refined,15,-0.978,-5.169,-2.735,-0.684,-0.650,0.257,-0.287,-0.629,-0.005,371586652.837,0.189
refined,16,-0.980,-5.176,-2.739,-0.684,-0.653,0.255,-0.286,-0.632,-0.011,371585892.114,0.189
refined,17,-0.977,-5.158,-2.730,-0.683,-0.651,0.255,-0.287,-0.629,-0.007,371585750.289,0.189
refined,18,-0.979,-5.170,-2.736,-0.684,-0.653,0.255,-0.287,-0.632,-0.010,371585686.944,0.189
refined,19,-0.977,-5.159,-2.731,-0.683,-0.651,0.255,-0.287,-0.629,-0.007,371585646.843,0.189
refined,20,-0.979,-5.168,-2.735,-0.684,-0.653,0.255,-0.287,-0.631,-0.010,371585617.410,0.189
