stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,10.159,2.023,0.000,76,0,9,1846573410.935,780928396.634
refined,21.114,2.023,0.000,76,0,9,1846573410.935,481345702.250
