stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,129.679,2.023,0.000,76,0,9,3086142701.391,167546997.945
refined,202.344,2.023,0.000,76,0,9,3086142701.391,109513264.965
