stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.632,-4.118,-1.243,0.707,-0.639,1.351,0.730,0.242,0.679,1951741442.365,0.153
norefined,2,-0.989,-4.136,-1.336,0.553,-0.666,1.165,0.563,0.168,0.532,1098889116.238,0.239
norefined,3,-1.016,-4.172,-1.533,0.357,-0.741,0.926,0.344,0.077,0.304,615140046.008,0.244
norefined,4,-0.886,-4.209,-1.752,0.197,-0.753,0.688,0.112,-0.001,0.100,320734091.429,0.211
norefined,5,-0.757,-4.242,-1.982,0.084,-0.632,0.436,-0.143,-0.053,-0.044,181580888.397,0.178
norefined,6,-0.751,-4.266,-2.217,0.080,-0.318,0.199,-0.334,-0.013,-0.070,125426277.288,0.176
norefined,7,-0.394,-4.351,-2.360,0.162,-0.077,0.135,-0.240,0.078,0.024,239622896.818,0.091
norefined,8,-0.872,-4.324,-2.352,0.099,-0.059,0.052,-0.303,0.049,-0.042,134026141.884,0.202
norefined,9,-0.389,-4.401,-2.425,0.113,-0.070,0.059,-0.244,0.060,-0.014,228920786.948,0.088
norefined,10,-0.874,-4.377,-2.406,0.063,-0.043,-0.009,-0.291,0.038,-0.069,130344045.225,0.200
refined,11,-0.751,-4.266,-2.217,0.080,-0.318,0.199,-0.334,-0.013,-0.070,125426277.288,0.176
refined,12,-0.969,-5.785,-3.195,-0.059,0.075,-0.207,0.102,0.207,0.100,82378961.059,0.168
refined,13,-1.034,-6.367,-3.522,-0.073,0.101,-0.359,0.344,0.172,-0.027,79144496.431,0.162
refined,14,-1.049,-6.531,-3.607,-0.094,0.121,-0.397,0.404,0.191,-0.057,78977837.696,0.161
refined,15,-1.052,-6.561,-3.624,-0.099,0.126,-0.403,0.416,0.195,-0.066,78970376.100,0.160
refined,16,-1.052,-6.567,-3.628,-0.100,0.127,-0.404,0.419,0.196,-0.067,78970043.320,0.160
refined,17,-1.053,-6.568,-3.628,-0.100,0.127,-0.404,0.419,0.196,-0.068,78970027.973,0.160
refined,18,-1.053,-6.568,-3.629,-0.100,0.127,-0.404,0.419,0.196,-0.068,78970027.246,0.160
refined,19,-1.053,-6.568,-3.629,-0.100,0.127,-0.404,0.419,0.196,-0.068,78970027.211,0.160
refined,20,-1.053,-6.568,-3.629,-0.100,0.127,-0.404,0.419,0.196,-0.068,78970027.209,0.160
