stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,4.671,1.727,0.000,0,9,4698422005.222,2886993234.874,76
refined,6.377,1.727,0.000,0,9,4698422005.222,2530567773.529,76
