stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.785,"[-1.843, 0.274]",1.058,-1.237,0.221
norefined,c,-6.977,"[-15.833, 1.88]",8.857,-1.314,0.193
norefined,s,-2.279,"[-5.272, 0.714]",2.993,-1.270,0.208
norefined,k0,0.340,"[-1.948, 2.628]",2.288,0.248,0.805
norefined,k1,-0.142,"[-1.656, 1.371]",1.514,-0.157,0.876
norefined,k2,-1.216,"[-3.508, 1.076]",2.292,-0.885,0.379
norefined,k3,-0.028,"[-2.237, 2.182]",2.210,-0.021,0.983
norefined,k4,-0.664,"[-2.31, 0.982]",1.646,-0.673,0.503
norefined,k5,-0.595,"[-2.253, 1.064]",1.658,-0.598,0.552
refined,tt,-0.974,"[-1.989, 0.041]",1.015,-1.601,0.114
refined,c,-7.443,"[-15.427, 0.54]",7.983,-1.555,0.125
refined,s,-1.399,"[-3.405, 0.607]",2.006,-1.163,0.249
refined,k0,-0.141,"[-2.055, 1.772]",1.913,-0.123,0.902
refined,k1,1.065,"[-0.719, 2.848]",1.784,0.995,0.323
refined,k2,-1.355,"[-3.907, 1.198]",2.553,-0.885,0.379
refined,k3,0.514,"[-1.413, 2.441]",1.927,0.445,0.658
refined,k4,-2.165,"[-4.641, 0.311]",2.476,-1.458,0.149
refined,k5,0.183,"[-1.102, 1.468]",1.285,0.237,0.813
