stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.193,"[-2.018, -0.368]",0.825,-2.411,0.019
norefined,c,-6.647,"[-11.732, -1.561]",5.086,-2.180,0.033
norefined,s,-3.198,"[-5.349, -1.048]",2.150,-2.481,0.016
norefined,k0,-0.041,"[-1.162, 1.08]",1.121,-0.061,0.952
norefined,k1,-0.786,"[-1.565, -0.007]",0.779,-1.682,0.097
norefined,k2,-1.046,"[-2.901, 0.808]",1.855,-0.941,0.350
norefined,k3,-0.625,"[-1.923, 0.672]",1.298,-0.804,0.424
norefined,k4,-0.248,"[-1.158, 0.662]",0.910,-0.455,0.651
norefined,k5,-0.601,"[-1.513, 0.312]",0.913,-1.097,0.276
refined,tt,-0.943,"[-1.469, -0.418]",0.526,-2.994,0.004
refined,c,-5.581,"[-9.019, -2.142]",3.439,-2.707,0.009
refined,s,-3.121,"[-4.66, -1.581]",1.540,-3.381,0.001
refined,k0,-0.029,"[-0.965, 0.907]",0.936,-0.051,0.960
refined,k1,0.012,"[-0.609, 0.633]",0.621,0.032,0.975
refined,k2,-0.711,"[-1.767, 0.346]",1.057,-1.122,0.266
refined,k3,-0.313,"[-1.205, 0.579]",0.892,-0.585,0.561
refined,k4,-0.133,"[-0.877, 0.611]",0.744,-0.297,0.767
refined,k5,-0.365,"[-1.1, 0.371]",0.736,-0.827,0.411
