stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,33.164,2.347,0.000,19,0,9,809738552.585,26249860.492
refined,79.451,2.347,0.000,19,0,9,809738552.585,11167940.594
