stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,102.438,2.023,0.000,0,9,2587504125.075,175301464.890,76
refined,185.699,2.023,0.000,0,9,2587504125.075,99731940.983,76
