stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,132.913,2.023,0.000,0,9,2923422152.415,155055460.425,76
refined,334.879,2.023,0.000,0,9,2923422152.415,63575158.378,76
