stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.229,"[-1.845, -0.614]",0.616,-3.985,0.000
norefined,c,-6.137,"[-9.257, -3.018]",3.120,-3.927,0.000
norefined,s,-3.346,"[-5.446, -1.245]",2.101,-3.179,0.002
norefined,k0,-0.389,"[-1.327, 0.548]",0.938,-0.829,0.410
norefined,k1,-0.554,"[-1.682, 0.574]",1.128,-0.981,0.330
norefined,k2,-0.615,"[-1.424, 0.195]",0.810,-1.516,0.134
norefined,k3,-0.056,"[-1.054, 0.942]",0.998,-0.112,0.911
norefined,k4,0.730,"[0.083, 1.377]",0.647,2.252,0.028
norefined,k5,0.060,"[-0.55, 0.669]",0.610,0.195,0.846
refined,tt,-0.828,"[-1.082, -0.574]",0.254,-6.503,0.000
refined,c,-5.003,"[-6.508, -3.497]",1.506,-6.631,0.000
refined,s,-2.722,"[-3.763, -1.681]",1.041,-5.218,0.000
refined,k0,-0.126,"[-0.594, 0.342]",0.468,-0.537,0.593
refined,k1,-0.266,"[-0.897, 0.365]",0.631,-0.841,0.403
refined,k2,0.014,"[-0.384, 0.412]",0.398,0.069,0.945
refined,k3,-0.136,"[-0.662, 0.39]",0.526,-0.516,0.608
refined,k4,0.073,"[-0.259, 0.405]",0.332,0.438,0.663
refined,k5,0.066,"[-0.257, 0.388]",0.323,0.406,0.686
