stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.785,"[-1.228, -0.342]",0.443,-3.539,0.001
norefined,c,-6.228,"[-9.433, -3.022]",3.206,-3.878,0.000
norefined,s,-3.406,"[-5.678, -1.135]",2.271,-2.994,0.004
norefined,k0,-0.369,"[-1.515, 0.778]",1.146,-0.642,0.523
norefined,k1,-0.498,"[-1.771, 0.774]",1.272,-0.782,0.437
norefined,k2,-0.718,"[-1.741, 0.306]",1.024,-1.399,0.166
norefined,k3,-0.160,"[-1.256, 0.935]",1.096,-0.292,0.771
norefined,k4,0.729,"[-0.051, 1.508]",0.779,1.866,0.066
norefined,k5,0.026,"[-0.718, 0.771]",0.745,0.071,0.944
refined,tt,-0.907,"[-1.244, -0.57]",0.337,-5.370,0.000
refined,c,-5.897,"[-8.082, -3.712]",2.185,-5.387,0.000
refined,s,-2.909,"[-4.325, -1.492]",1.416,-4.099,0.000
refined,k0,-0.230,"[-0.867, 0.407]",0.637,-0.721,0.473
refined,k1,0.420,"[-0.394, 1.235]",0.814,1.030,0.307
refined,k2,-0.198,"[-0.738, 0.343]",0.541,-0.731,0.467
refined,k3,-0.037,"[-0.766, 0.692]",0.729,-0.101,0.920
refined,k4,0.371,"[-0.1, 0.842]",0.471,1.573,0.121
refined,k5,-0.004,"[-0.44, 0.432]",0.436,-0.018,0.986
