stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,57.745,2.023,0.000,0,9,2290399409.151,261555165.829,76
refined,109.890,2.023,0.000,0,9,2290399409.151,145317620.661,76
