stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,91.562,2.023,0.000,0,9,2777567273.290,208849545.831,76
refined,213.553,2.023,0.000,0,9,2777567273.290,93564110.432,76
