attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.268,"[-1.933, -0.604]",0.664,-3.183,0.002,8.709,ngd,70,288037774.279,0.174,-1.000,-0.268,0,0,fn
c,-5.119,"[-7.551, -2.686]",2.432,-3.510,0.001,8.709,ngd,70,288037774.279,0.174,-6.000,0.881,0,0,fn
s,-3.990,"[-6.168, -1.813]",2.178,-3.056,0.003,8.709,ngd,70,288037774.279,0.174,-3.000,-0.990,0,0,fn
k0,0.643,"[-0.284, 1.57]",0.927,1.156,0.252,8.709,ngd,70,288037774.279,0.174,0.000,0.643,0,0,fp
k1,-0.078,"[-0.911, 0.754]",0.833,-0.157,0.876,8.709,ngd,70,288037774.279,0.174,0.000,-0.078,0,0,fp
k2,-0.427,"[-1.375, 0.521]",0.948,-0.751,0.456,8.709,ngd,70,288037774.279,0.174,0.000,-0.427,0,0,fp
k3,0.445,"[-0.443, 1.333]",0.888,0.835,0.406,8.709,ngd,70,288037774.279,0.174,0.000,0.445,0,0,fp
k4,0.610,"[-0.269, 1.49]",0.880,1.157,0.251,8.709,ngd,70,288037774.279,0.174,0.000,0.610,0,0,fp
k5,-0.770,"[-1.711, 0.171]",0.941,-1.365,0.177,8.709,ngd,70,288037774.279,0.174,0.000,-0.770,0,0,fp
vot,0.248,,,,,8.709,ngd,70,288037774.279,0.174,0.167,0.081,0,0,fn
tt,-2.912,"[-8.05, 2.226]",5.138,-0.945,0.348,9.049,lm,70,2759704165.042,0.539,-1.000,-1.912,1,0,fn
c,-4.207,"[-12.168, 3.755]",7.962,-0.881,0.381,9.049,lm,70,2759704165.042,0.539,-6.000,1.793,1,0,fn
s,-3.252,"[-8.777, 2.273]",5.525,-0.982,0.330,9.049,lm,70,2759704165.042,0.539,-3.000,-0.252,1,0,fn
k0,1.309,"[-2.733, 5.351]",4.042,0.540,0.591,9.049,lm,70,2759704165.042,0.539,0.000,1.309,0,0,fp
k1,0.865,"[-2.677, 4.406]",3.542,0.407,0.685,9.049,lm,70,2759704165.042,0.539,0.000,0.865,0,0,fp
k2,0.119,"[-3.044, 3.281]",3.163,0.063,0.950,9.049,lm,70,2759704165.042,0.539,0.000,0.119,0,0,fp
k3,1.457,"[-2.775, 5.689]",4.232,0.574,0.568,9.049,lm,70,2759704165.042,0.539,0.000,1.457,0,0,fp
k4,1.799,"[-1.942, 5.539]",3.740,0.802,0.425,9.049,lm,70,2759704165.042,0.539,0.000,1.799,0,0,fp
k5,-0.116,"[-2.537, 2.305]",2.421,-0.080,0.937,9.049,lm,70,2759704165.042,0.539,0.000,-0.116,0,0,fp
vot,0.692,,,,,9.049,lm,70,2759704165.042,0.539,0.167,0.526,0,0,fn
tt,-1.168,"[-1.655, -0.681]",0.487,-4.000,0.000,17.791,ngd+lm,70,162150147.834,0.131,-1.000,-0.168,0,0,fn
c,-7.104,"[-10.001, -4.207]",2.897,-4.090,0.000,17.791,ngd+lm,70,162150147.834,0.131,-6.000,-1.104,0,0,fn
s,-3.991,"[-5.575, -2.407]",1.584,-4.202,0.000,17.791,ngd+lm,70,162150147.834,0.131,-3.000,-0.991,0,0,fn
k0,-0.244,"[-0.998, 0.51]",0.754,-0.540,0.591,17.791,ngd+lm,70,162150147.834,0.131,0.000,-0.244,0,0,fp
k1,0.215,"[-0.384, 0.814]",0.599,0.598,0.552,17.791,ngd+lm,70,162150147.834,0.131,0.000,0.215,0,0,fp
k2,-0.145,"[-1.023, 0.733]",0.878,-0.276,0.783,17.791,ngd+lm,70,162150147.834,0.131,0.000,-0.145,0,0,fp
k3,-0.228,"[-0.82, 0.364]",0.592,-0.642,0.523,17.791,ngd+lm,70,162150147.834,0.131,0.000,-0.228,0,0,fp
k4,0.165,"[-0.392, 0.722]",0.557,0.494,0.623,17.791,ngd+lm,70,162150147.834,0.131,0.000,0.165,0,0,fp
k5,0.318,"[-0.258, 0.894]",0.576,0.922,0.360,17.791,ngd+lm,70,162150147.834,0.131,0.000,0.318,0,0,fp
vot,0.164,,,,,17.791,ngd+lm,70,162150147.834,0.131,0.167,-0.002,0,0,fn
