stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,2.337,2.347,0.101,19,0,9,325751002.594,104964455.472
refined,48.686,2.347,0.000,19,0,9,325751002.594,7268414.630
