stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,56.884,2.023,0.000,0,9,3783711652.619,437875050.292,76
refined,173.264,2.023,0.000,0,9,3783711652.619,155873558.691,76
