stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.367,"[-0.925, 0.191]",0.558,-1.312,0.194
norefined,c,-4.787,"[-12.368, 2.793]",7.580,-1.261,0.212
norefined,s,-2.518,"[-6.066, 1.029]",3.547,-1.417,0.161
norefined,k0,0.776,"[-1.36, 2.912]",2.136,0.725,0.471
norefined,k1,-0.407,"[-2.038, 1.223]",1.631,-0.499,0.620
norefined,k2,0.545,"[-1.145, 2.236]",1.691,0.644,0.522
norefined,k3,0.124,"[-1.431, 1.679]",1.555,0.159,0.874
norefined,k4,-0.888,"[-3.259, 1.483]",2.371,-0.748,0.457
norefined,k5,-1.216,"[-2.98, 0.549]",1.765,-1.375,0.174
refined,tt,-0.367,"[-0.925, 0.191]",0.558,-1.312,0.194
refined,c,-4.787,"[-12.368, 2.793]",7.580,-1.261,0.212
refined,s,-2.518,"[-6.066, 1.029]",3.547,-1.417,0.161
refined,k0,0.776,"[-1.36, 2.912]",2.136,0.725,0.471
refined,k1,-0.407,"[-2.038, 1.223]",1.631,-0.499,0.620
refined,k2,0.545,"[-1.145, 2.236]",1.691,0.644,0.522
refined,k3,0.124,"[-1.431, 1.679]",1.555,0.159,0.874
refined,k4,-0.888,"[-3.259, 1.483]",2.371,-0.748,0.457
refined,k5,-1.216,"[-2.98, 0.549]",1.765,-1.375,0.174
