stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,6.319,2.023,0.000,0,9,2127340032.370,1150633515.223,76
refined,6.319,2.023,0.000,0,9,2127340032.370,1150633515.223,76
