stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.448,"[-3.908, 1.011]",2.460,-1.175,0.244
norefined,c,-7.745,"[-20.612, 5.121]",12.867,-1.202,0.234
norefined,s,-4.588,"[-11.782, 2.606]",7.194,-1.273,0.207
norefined,k0,1.354,"[-1.491, 4.199]",2.845,0.950,0.346
norefined,k1,-0.760,"[-3.177, 1.656]",2.417,-0.628,0.532
norefined,k2,0.194,"[-1.734, 2.122]",1.928,0.201,0.842
norefined,k3,1.608,"[-2.475, 5.691]",4.083,0.786,0.435
norefined,k4,-0.021,"[-2.527, 2.485]",2.506,-0.017,0.987
norefined,k5,-1.154,"[-5.064, 2.755]",3.909,-0.589,0.558
refined,tt,-1.448,"[-3.908, 1.011]",2.460,-1.175,0.244
refined,c,-7.745,"[-20.612, 5.121]",12.867,-1.202,0.234
refined,s,-4.588,"[-11.782, 2.606]",7.194,-1.273,0.207
refined,k0,1.354,"[-1.491, 4.199]",2.845,0.950,0.346
refined,k1,-0.760,"[-3.177, 1.656]",2.417,-0.628,0.532
refined,k2,0.194,"[-1.734, 2.122]",1.928,0.201,0.842
refined,k3,1.608,"[-2.475, 5.691]",4.083,0.786,0.435
refined,k4,-0.021,"[-2.527, 2.485]",2.506,-0.017,0.987
refined,k5,-1.154,"[-5.064, 2.755]",3.909,-0.589,0.558
