attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.448,"[-3.908, 1.011]",2.460,-1.175,0.244,32,0.800,848759957.901,0.241,-1.000,-0.448,1,0,fn
c,-7.745,"[-20.612, 5.121]",12.867,-1.202,0.234,32,0.800,848759957.901,0.241,-6.000,-1.745,1,0,fn
s,-4.588,"[-11.782, 2.606]",7.194,-1.273,0.207,32,0.800,848759957.901,0.241,-3.000,-1.588,1,0,fn
k0,1.354,"[-1.491, 4.199]",2.845,0.950,0.346,32,0.800,848759957.901,0.241,0.000,1.354,0,0,fp
k1,-0.760,"[-3.177, 1.656]",2.417,-0.628,0.532,32,0.800,848759957.901,0.241,0.000,-0.760,0,0,fp
k2,0.194,"[-1.734, 2.122]",1.928,0.201,0.842,32,0.800,848759957.901,0.241,0.000,0.194,0,0,fp
k3,1.608,"[-2.475, 5.691]",4.083,0.786,0.435,32,0.800,848759957.901,0.241,0.000,1.608,0,0,fp
k4,-0.021,"[-2.527, 2.485]",2.506,-0.017,0.987,32,0.800,848759957.901,0.241,0.000,-0.021,0,0,fp
k5,-1.154,"[-5.064, 2.755]",3.909,-0.589,0.558,32,0.800,848759957.901,0.241,0.000,-1.154,0,0,fp
vot,0.187,,,,,32,0.800,848759957.901,0.241,0.167,0.020,0,0,fn
tt,-1.081,"[-2.118, -0.043]",1.037,-2.080,0.041,32,0.900,265354586.892,0.154,-1.000,-0.081,0,0,fn
c,-8.029,"[-15.981, -0.077]",7.952,-2.015,0.048,32,0.900,265354586.892,0.154,-6.000,-2.029,0,0,fn
s,-4.295,"[-8.48, -0.11]",4.185,-2.049,0.044,32,0.900,265354586.892,0.154,-3.000,-1.295,0,0,fn
k0,0.859,"[-0.526, 2.245]",1.386,1.238,0.220,32,0.900,265354586.892,0.154,0.000,0.859,0,0,fp
k1,-0.987,"[-3.14, 1.167]",2.154,-0.915,0.364,32,0.900,265354586.892,0.154,0.000,-0.987,0,0,fp
k2,-0.099,"[-1.246, 1.047]",1.147,-0.173,0.863,32,0.900,265354586.892,0.154,0.000,-0.099,0,0,fp
k3,1.448,"[-1.251, 4.146]",2.699,1.071,0.288,32,0.900,265354586.892,0.154,0.000,1.448,0,0,fp
k4,-0.122,"[-1.951, 1.707]",1.829,-0.133,0.894,32,0.900,265354586.892,0.154,0.000,-0.122,0,0,fp
k5,-1.367,"[-4.675, 1.94]",3.307,-0.825,0.412,32,0.900,265354586.892,0.154,0.000,-1.367,0,0,fp
vot,0.135,,,,,32,0.900,265354586.892,0.154,0.167,-0.032,0,0,fn
tt,-7.322,"[-29.828, 15.184]",22.506,-0.649,0.518,32,1.100,155053856.850,0.143,-1.000,-6.322,1,0,fn
c,-41.845,"[-170.307, 86.616]",128.461,-0.650,0.518,32,1.100,155053856.850,0.143,-6.000,-35.845,1,0,fn
s,-20.387,"[-81.732, 40.959]",61.346,-0.663,0.509,32,1.100,155053856.850,0.143,-3.000,-17.387,1,0,fn
k0,-0.807,"[-3.589, 1.975]",2.782,-0.579,0.565,32,1.100,155053856.850,0.143,0.000,-0.807,0,0,fp
k1,-10.039,"[-39.356, 19.278]",29.317,-0.683,0.497,32,1.100,155053856.850,0.143,0.000,-10.039,0,0,fp
k2,2.063,"[-8.913, 13.039]",10.976,0.375,0.709,32,1.100,155053856.850,0.143,0.000,2.063,0,0,fp
k3,4.808,"[-6.115, 15.731]",10.923,0.879,0.383,32,1.100,155053856.850,0.143,0.000,4.808,0,0,fp
k4,0.462,"[-5.338, 6.263]",5.800,0.159,0.874,32,1.100,155053856.850,0.143,0.000,0.462,0,0,fp
k5,-12.041,"[-50.98, 26.898]",38.939,-0.617,0.539,32,1.100,155053856.850,0.143,0.000,-12.041,0,0,fp
vot,0.175,,,,,32,1.100,155053856.850,0.143,0.167,0.008,0,0,fn
tt,-1.236,"[-2.248, -0.224]",1.012,-2.438,0.017,32,1.200,339600642.842,0.231,-1.000,-0.236,0,0,fn
c,-5.571,"[-10.108, -1.035]",4.536,-2.452,0.017,32,1.200,339600642.842,0.231,-6.000,0.429,0,0,fn
s,-3.076,"[-5.652, -0.501]",2.576,-2.384,0.020,32,1.200,339600642.842,0.231,-3.000,-0.076,0,0,fn
k0,0.100,"[-1.027, 1.228]",1.128,0.177,0.860,32,1.200,339600642.842,0.231,0.000,0.100,0,0,fp
k1,-0.614,"[-2.304, 1.076]",1.690,-0.725,0.471,32,1.200,339600642.842,0.231,0.000,-0.614,0,0,fp
k2,-0.218,"[-1.244, 0.808]",1.026,-0.424,0.673,32,1.200,339600642.842,0.231,0.000,-0.218,0,0,fp
k3,-1.231,"[-3.369, 0.908]",2.139,-1.148,0.255,32,1.200,339600642.842,0.231,0.000,-1.231,0,0,fp
k4,0.411,"[-1.078, 1.901]",1.490,0.551,0.584,32,1.200,339600642.842,0.231,0.000,0.411,0,0,fp
k5,-0.947,"[-3.178, 1.284]",2.231,-0.847,0.400,32,1.200,339600642.842,0.231,0.000,-0.947,0,0,fp
vot,0.222,,,,,32,1.200,339600642.842,0.231,0.167,0.055,0,0,fn
