stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.706,2.023,0.000,0,9,2069416029.822,848759957.906,76
refined,10.706,2.023,0.000,0,9,2069416029.822,848759957.906,76
