attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.074,"[-1.473, -0.676]",0.398,-5.381,0.000,46,0.150,103893884.663,0.103,-1.000,-0.074,0,0,fn
c,-6.163,"[-8.485, -3.84]",2.322,-5.297,0.000,46,0.150,103893884.663,0.103,-6.000,-0.163,0,0,fn
s,-3.172,"[-4.348, -1.997]",1.175,-5.388,0.000,46,0.150,103893884.663,0.103,-3.000,-0.172,0,0,fn
k0,-0.048,"[-0.737, 0.642]",0.690,-0.138,0.890,46,0.150,103893884.663,0.103,0.000,-0.048,0,0,fp
k1,-0.219,"[-0.818, 0.38]",0.599,-0.730,0.468,46,0.150,103893884.663,0.103,0.000,-0.219,0,0,fp
k2,0.209,"[-0.293, 0.711]",0.502,0.832,0.408,46,0.150,103893884.663,0.103,0.000,0.209,0,0,fp
k3,-0.030,"[-0.627, 0.567]",0.597,-0.100,0.920,46,0.150,103893884.663,0.103,0.000,-0.030,0,0,fp
k4,0.378,"[-0.366, 1.121]",0.743,1.014,0.314,46,0.150,103893884.663,0.103,0.000,0.378,0,0,fp
k5,0.223,"[-0.362, 0.808]",0.585,0.761,0.449,46,0.150,103893884.663,0.103,0.000,0.223,0,0,fp
vot,0.174,,,,,46,0.150,103893884.663,0.103,0.167,0.008,0,0,fn
tt,-0.787,"[-0.999, -0.575]",0.212,-7.396,0.000,46,0.200,75457315.487,0.088,-1.000,0.213,0,0,fn
c,-5.247,"[-6.774, -3.721]",1.526,-6.861,0.000,46,0.200,75457315.487,0.088,-6.000,0.753,0,0,fn
s,-2.559,"[-3.281, -1.836]",0.723,-7.068,0.000,46,0.200,75457315.487,0.088,-3.000,0.441,0,0,fn
k0,0.086,"[-0.402, 0.573]",0.488,0.352,0.726,46,0.200,75457315.487,0.088,0.000,0.086,0,0,fp
k1,0.051,"[-0.375, 0.478]",0.426,0.240,0.811,46,0.200,75457315.487,0.088,0.000,0.051,0,0,fp
k2,-0.127,"[-0.458, 0.203]",0.331,-0.768,0.445,46,0.200,75457315.487,0.088,0.000,-0.127,0,0,fp
k3,-0.192,"[-0.601, 0.217]",0.409,-0.935,0.353,46,0.200,75457315.487,0.088,0.000,-0.192,0,0,fp
k4,0.151,"[-0.352, 0.653]",0.503,0.598,0.552,46,0.200,75457315.487,0.088,0.000,0.151,0,0,fp
k5,-0.182,"[-0.61, 0.245]",0.427,-0.851,0.398,46,0.200,75457315.487,0.088,0.000,-0.182,0,0,fp
vot,0.150,,,,,46,0.200,75457315.487,0.088,0.167,-0.017,0,0,fn
tt,-0.991,"[-1.434, -0.547]",0.444,-4.453,0.000,46,0.250,153491023.806,0.119,-1.000,0.009,0,0,fn
c,-6.171,"[-8.951, -3.391]",2.780,-4.431,0.000,46,0.250,153491023.806,0.119,-6.000,-0.171,0,0,fn
s,-3.060,"[-4.435, -1.685]",1.375,-4.441,0.000,46,0.250,153491023.806,0.119,-3.000,-0.060,0,0,fn
k0,-0.598,"[-1.494, 0.298]",0.896,-1.332,0.187,46,0.250,153491023.806,0.119,0.000,-0.598,0,0,fp
k1,0.530,"[-0.091, 1.152]",0.622,1.703,0.093,46,0.250,153491023.806,0.119,0.000,0.530,0,1,fp
k2,-0.321,"[-0.871, 0.23]",0.550,-1.162,0.249,46,0.250,153491023.806,0.119,0.000,-0.321,0,0,fp
k3,0.784,"[-0.111, 1.679]",0.895,1.749,0.085,46,0.250,153491023.806,0.119,0.000,0.784,0,1,fp
k4,-0.604,"[-1.612, 0.404]",1.008,-1.197,0.236,46,0.250,153491023.806,0.119,0.000,-0.604,0,0,fp
k5,1.071,"[0.217, 1.925]",0.854,2.503,0.015,46,0.250,153491023.806,0.119,0.000,1.071,0,1,fp
vot,0.161,,,,,46,0.250,153491023.806,0.119,0.167,-0.006,0,0,fn
