stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,73.509,2.023,0.000,0,9,3047427258.929,280241607.759,76
refined,140.358,2.023,0.000,0,9,3047427258.929,153491023.807,76
