stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.753,"[-1.131, -0.374]",0.378,-3.969,0.000
norefined,c,-5.936,"[-8.958, -2.914]",3.022,-3.920,0.000
norefined,s,-2.495,"[-3.8, -1.19]",1.305,-3.815,0.000
norefined,k0,-0.326,"[-1.231, 0.579]",0.905,-0.719,0.475
norefined,k1,0.855,"[0.079, 1.63]",0.776,2.200,0.031
norefined,k2,0.625,"[-0.051, 1.301]",0.676,1.846,0.069
norefined,k3,-0.842,"[-1.569, -0.115]",0.727,-2.312,0.024
norefined,k4,0.389,"[-0.319, 1.096]",0.708,1.097,0.277
norefined,k5,0.532,"[-0.124, 1.188]",0.656,1.617,0.110
refined,tt,-1.074,"[-1.473, -0.676]",0.398,-5.381,0.000
refined,c,-6.163,"[-8.485, -3.84]",2.322,-5.297,0.000
refined,s,-3.172,"[-4.348, -1.997]",1.175,-5.388,0.000
refined,k0,-0.048,"[-0.737, 0.642]",0.690,-0.138,0.890
refined,k1,-0.219,"[-0.818, 0.38]",0.599,-0.730,0.468
refined,k2,0.209,"[-0.293, 0.711]",0.502,0.832,0.408
refined,k3,-0.030,"[-0.627, 0.567]",0.597,-0.100,0.920
refined,k4,0.378,"[-0.366, 1.121]",0.743,1.014,0.314
refined,k5,0.223,"[-0.362, 0.808]",0.585,0.761,0.449
