stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,79.130,1.765,0.000,57,0,9,1794191382.191,113292369.058
refined,158.036,1.765,0.000,57,0,9,1794191382.191,58572985.493
