stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,13.080,2.347,0.000,19,0,9,316758982.546,24800409.514
refined,28.335,2.347,0.000,19,0,9,316758982.546,11952530.887
