stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,59.045,1.857,0.000,38,0,9,1226190666.967,63453459.440
refined,137.079,1.857,0.000,38,0,9,1226190666.967,28161222.756
