stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.768,-5.030,-3.828,-0.744,0.344,-0.674,-0.807,1.366,-1.865,752562532.163,1584,0,0,0.153
norefined,2,-1.221,-5.075,-3.691,-0.692,0.325,-0.634,-0.762,1.239,-1.890,340829367.032,1584,0,0,0.241
norefined,3,-1.640,-5.140,-3.508,-0.622,0.303,-0.607,-0.717,1.072,-1.926,208073538.020,1584,0,0,0.319
norefined,4,-1.860,-5.315,-3.216,-0.542,0.271,-0.543,-0.700,0.801,-1.909,168482159.318,1584,0,0,0.350
norefined,5,-1.706,-5.521,-3.174,-0.417,0.311,-0.291,-0.678,0.568,-1.693,145487676.225,1584,0,0,0.309
norefined,6,-1.470,-5.658,-3.218,-0.262,0.323,-0.078,-0.622,0.416,-1.413,127972181.788,1584,0,0,0.260
norefined,7,-1.446,-5.816,-2.990,-0.104,0.285,0.010,-0.500,0.129,-1.211,119821104.881,1584,0,0,0.249
norefined,8,-1.057,-5.789,-3.226,-0.051,0.228,0.037,-0.463,0.241,-1.065,125777974.339,1584,0,0,0.183
norefined,9,-1.455,-5.820,-3.049,0.032,0.242,0.101,-0.344,0.065,-1.013,113292369.058,1584,0,0,0.250
norefined,10,-1.018,-5.814,-3.232,0.079,0.196,0.064,-0.331,0.163,-0.918,114169403.031,1584,0,0,0.175
refined,11,-1.455,-5.820,-3.049,0.032,0.242,0.101,-0.344,0.065,-1.013,113292369.058,1584,0,0,0.250
refined,12,-0.334,-2.980,-1.506,0.476,-0.274,-0.282,0.525,-0.307,1.127,246285353.971,1584,0,0,0.112
refined,13,-0.504,-2.976,-1.559,0.228,-0.044,-0.020,0.340,-0.187,0.314,80209280.088,1584,0,0,0.169
refined,14,-0.667,-3.809,-2.018,0.228,-0.127,0.022,0.291,-0.258,0.225,61711738.191,1584,0,0,0.175
refined,15,-0.776,-4.476,-2.395,0.242,-0.216,0.046,0.322,-0.310,0.210,58974986.742,1584,0,0,0.173
refined,16,-0.821,-4.813,-2.562,0.241,-0.202,0.044,0.383,-0.310,0.239,58663839.965,1584,0,0,0.171
refined,17,-0.842,-4.985,-2.643,0.243,-0.188,0.044,0.410,-0.307,0.256,58594723.866,1584,0,0,0.169
refined,18,-0.854,-5.073,-2.685,0.245,-0.182,0.045,0.423,-0.306,0.265,58578051.283,1584,0,0,0.168
refined,19,-0.859,-5.118,-2.705,0.247,-0.178,0.046,0.429,-0.305,0.269,58573980.713,1584,0,0,0.168
refined,20,-0.862,-5.140,-2.716,0.247,-0.177,0.046,0.432,-0.305,0.271,58572985.493,1584,0,0,0.168
