stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.045,1.857,0.000,0,9,1226190666.967,63453459.440,38
refined,137.079,1.857,0.000,0,9,1226190666.967,28161222.756,38
