stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.396,-7.046,-3.999,0.921,-1.153,0.406,0.202,-0.071,-1.494,656752207.363,1584,0,0,0.056
norefined,2,-0.894,-7.024,-3.975,0.901,-1.143,0.406,0.196,-0.056,-1.499,357330170.164,1584,0,0,0.127
norefined,3,-1.380,-7.008,-3.906,0.907,-1.064,0.380,0.162,-0.059,-1.466,248095556.230,1584,0,0,0.197
norefined,4,-0.991,-7.174,-3.793,0.926,-0.942,0.355,0.020,-0.180,-1.381,288312752.485,1584,0,0,0.138
norefined,5,-1.477,-7.146,-3.728,0.929,-0.863,0.330,-0.004,-0.177,-1.340,225804412.937,1584,0,0,0.207
norefined,6,-1.010,-7.262,-3.701,0.933,-0.808,0.330,-0.093,-0.258,-1.308,266199603.459,1584,0,0,0.139
norefined,7,-1.498,-7.225,-3.647,0.935,-0.737,0.306,-0.105,-0.246,-1.268,210024125.666,1584,0,0,0.207
norefined,8,-1.023,-7.331,-3.635,0.933,-0.699,0.308,-0.182,-0.319,-1.242,252328728.625,1584,0,0,0.140
norefined,9,-1.513,-7.287,-3.592,0.934,-0.636,0.284,-0.185,-0.300,-1.205,200190969.096,1584,0,0,0.208
norefined,10,-1.033,-7.385,-3.593,0.927,-0.614,0.286,-0.253,-0.366,-1.185,244092220.038,1584,0,0,0.140
refined,11,-1.513,-7.287,-3.592,0.934,-0.636,0.284,-0.185,-0.300,-1.205,200190969.096,1584,0,0,0.208
refined,12,-1.087,-6.709,-3.070,-0.296,-0.103,-0.467,-0.152,0.115,0.194,147366518.410,1584,0,0,0.162
refined,13,-1.130,-6.635,-3.087,0.050,-0.212,-0.339,-0.200,0.019,-0.083,143827016.060,1584,0,0,0.170
refined,14,-1.148,-6.743,-3.142,0.051,-0.213,-0.322,-0.179,0.016,-0.093,143794251.868,1584,0,0,0.170
refined,15,-1.146,-6.730,-3.136,0.056,-0.212,-0.319,-0.178,0.016,-0.093,143793568.232,1584,0,0,0.170
refined,16,-1.147,-6.736,-3.139,0.056,-0.212,-0.319,-0.178,0.016,-0.094,143793537.524,1584,0,0,0.170
refined,17,-1.147,-6.735,-3.138,0.056,-0.212,-0.319,-0.178,0.016,-0.094,143793535.254,1584,0,0,0.170
refined,18,-1.147,-6.735,-3.138,0.056,-0.212,-0.319,-0.178,0.016,-0.094,143793535.058,1584,0,0,0.170
refined,19,-1.147,-6.735,-3.138,0.056,-0.212,-0.319,-0.178,0.016,-0.094,143793535.040,1584,0,0,0.170
refined,20,-1.147,-6.735,-3.138,0.056,-0.212,-0.319,-0.178,0.016,-0.094,143793535.039,1584,0,0,0.170
