stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.513,"[-2.515, -0.511]",1.002,-3.015,0.004
norefined,c,-7.287,"[-12.05, -2.524]",4.763,-3.054,0.003
norefined,s,-3.592,"[-6.002, -1.181]",2.410,-2.974,0.004
norefined,k0,0.934,"[-0.318, 2.186]",1.252,1.488,0.141
norefined,k1,-0.636,"[-1.36, 0.088]",0.724,-1.753,0.084
norefined,k2,0.284,"[-0.793, 1.361]",1.077,0.527,0.600
norefined,k3,-0.185,"[-1.222, 0.852]",1.037,-0.357,0.723
norefined,k4,-0.300,"[-1.39, 0.79]",1.090,-0.549,0.585
norefined,k5,-1.205,"[-2.513, 0.103]",1.308,-1.839,0.070
refined,tt,-1.147,"[-1.67, -0.624]",0.523,-4.381,0.000
refined,c,-6.735,"[-9.623, -3.846]",2.888,-4.654,0.000
refined,s,-3.138,"[-4.523, -1.753]",1.385,-4.524,0.000
refined,k0,0.056,"[-0.831, 0.943]",0.887,0.126,0.900
refined,k1,-0.212,"[-0.684, 0.26]",0.472,-0.898,0.372
refined,k2,-0.319,"[-0.992, 0.355]",0.673,-0.945,0.348
refined,k3,-0.178,"[-0.896, 0.54]",0.718,-0.495,0.622
refined,k4,0.016,"[-0.699, 0.731]",0.715,0.044,0.965
refined,k5,-0.094,"[-0.865, 0.677]",0.771,-0.244,0.808
