stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.948,"[-2.304, 0.408]",1.356,-1.396,0.167
norefined,c,-7.098,"[-16.394, 2.198]",9.296,-1.524,0.132
norefined,s,-4.090,"[-9.587, 1.407]",5.497,-1.485,0.142
norefined,k0,1.046,"[-2.17, 4.262]",3.216,0.649,0.518
norefined,k1,-0.509,"[-2.597, 1.58]",2.089,-0.486,0.628
norefined,k2,0.428,"[-2.461, 3.318]",2.890,0.296,0.768
norefined,k3,-0.122,"[-2.932, 2.689]",2.811,-0.086,0.931
norefined,k4,-0.195,"[-3.021, 2.63]",2.826,-0.138,0.891
norefined,k5,-1.178,"[-4.49, 2.134]",3.312,-0.710,0.480
refined,tt,-0.162,"[-0.212, -0.111]",0.050,-6.424,0.000
refined,c,-0.770,"[-1.125, -0.415]",0.355,-4.331,0.000
refined,s,-0.561,"[-0.769, -0.352]",0.208,-5.371,0.000
refined,k0,0.465,"[0.067, 0.863]",0.398,2.332,0.023
refined,k1,0.175,"[-0.075, 0.425]",0.250,1.399,0.166
refined,k2,0.026,"[-0.214, 0.267]",0.241,0.218,0.828
refined,k3,-0.168,"[-0.413, 0.077]",0.245,-1.370,0.175
refined,k4,-0.137,"[-0.434, 0.161]",0.297,-0.917,0.362
refined,k5,0.170,"[-0.24, 0.581]",0.411,0.828,0.411
