stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,5.392,2.023,0.000,0,9,1804292745.865,1046432893.037,76
refined,18.188,2.023,0.000,0,9,1804292745.865,524018978.554,76
