stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,39.820,2.347,0.000,19,0,9,538360172.608,14614266.654
refined,69.365,2.347,0.000,19,0,9,538360172.608,8487706.252
