attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-8.357,"[-61.676, 44.962]",53.319,-0.284,0.782,69,0.250,16494297.655,0.087,-1.000,-7.357,1,0,fn
c,-65.899,"[-508.481, 376.684]",442.583,-0.270,0.793,69,0.250,16494297.655,0.087,-6.000,-59.899,1,0,fn
s,-27.944,"[-200.551, 144.663]",172.607,-0.293,0.775,69,0.250,16494297.655,0.087,-3.000,-24.944,1,0,fn
k0,-10.284,"[-84.089, 63.52]",73.805,-0.253,0.806,69,0.250,16494297.655,0.087,0.000,-10.284,0,0,fp
k1,6.929,"[-47.929, 61.786]",54.858,0.229,0.824,69,0.250,16494297.655,0.087,0.000,6.929,0,0,fp
k2,8.365,"[-66.375, 83.105]",74.740,0.203,0.843,69,0.250,16494297.655,0.087,0.000,8.365,0,0,fp
k3,-11.516,"[-80.243, 57.212]",68.728,-0.304,0.768,69,0.250,16494297.655,0.087,0.000,-11.516,0,0,fp
k4,17.446,"[-125.791, 160.682]",143.237,0.221,0.830,69,0.250,16494297.655,0.087,0.000,17.446,0,0,fp
k5,-18.324,"[-115.794, 79.146]",97.470,-0.341,0.740,69,0.250,16494297.655,0.087,0.000,-18.324,0,0,fp
vot,0.127,,,,,69,0.250,16494297.655,0.087,0.167,-0.040,0,0,fn
tt,-0.961,"[-1.603, -0.32]",0.642,-2.546,0.016,69,0.500,54547043.088,0.114,-1.000,0.039,0,0,fn
c,-5.725,"[-8.987, -2.463]",3.262,-2.982,0.006,69,0.500,54547043.088,0.114,-6.000,0.275,0,0,fn
s,-2.797,"[-4.543, -1.052]",1.745,-2.723,0.011,69,0.500,54547043.088,0.114,-3.000,0.203,0,0,fn
k0,-0.408,"[-1.358, 0.542]",0.950,-0.729,0.472,69,0.500,54547043.088,0.114,0.000,-0.408,0,0,fp
k1,0.357,"[-0.474, 1.188]",0.831,0.730,0.471,69,0.500,54547043.088,0.114,0.000,0.357,0,0,fp
k2,-0.128,"[-1.065, 0.808]",0.937,-0.233,0.818,69,0.500,54547043.088,0.114,0.000,-0.128,0,0,fp
k3,0.177,"[-0.523, 0.876]",0.699,0.429,0.671,69,0.500,54547043.088,0.114,0.000,0.177,0,0,fp
k4,-0.295,"[-1.464, 0.874]",1.169,-0.429,0.671,69,0.500,54547043.088,0.114,0.000,-0.295,0,0,fp
k5,-0.369,"[-1.411, 0.674]",1.043,-0.601,0.553,69,0.500,54547043.088,0.114,0.000,-0.369,0,0,fp
vot,0.168,,,,,69,0.500,54547043.088,0.114,0.167,0.001,0,0,fn
tt,-0.804,"[-1.098, -0.511]",0.293,-4.603,0.000,69,0.750,82043725.772,0.110,-1.000,0.196,0,0,fn
c,-5.615,"[-7.515, -3.715]",1.900,-4.956,0.000,69,0.750,82043725.772,0.110,-6.000,0.385,0,0,fn
s,-2.388,"[-3.138, -1.638]",0.750,-5.340,0.000,69,0.750,82043725.772,0.110,-3.000,0.612,0,0,fn
k0,-0.264,"[-0.846, 0.319]",0.583,-0.759,0.451,69,0.750,82043725.772,0.110,0.000,-0.264,0,0,fp
k1,-0.167,"[-0.745, 0.412]",0.578,-0.483,0.631,69,0.750,82043725.772,0.110,0.000,-0.167,0,0,fp
k2,0.481,"[-0.081, 1.043]",0.562,1.435,0.158,69,0.750,82043725.772,0.110,0.000,0.481,0,0,fp
k3,-0.046,"[-0.467, 0.375]",0.421,-0.183,0.856,69,0.750,82043725.772,0.110,0.000,-0.046,0,0,fp
k4,-0.543,"[-1.246, 0.159]",0.703,-1.297,0.201,69,0.750,82043725.772,0.110,0.000,-0.543,0,0,fp
k5,-0.497,"[-1.021, 0.028]",0.524,-1.588,0.119,69,0.750,82043725.772,0.110,0.000,-0.497,0,0,fp
vot,0.143,,,,,69,0.750,82043725.772,0.110,0.167,-0.023,0,0,fn
