attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.824,"[-1.471, -0.177]",0.647,-2.124,0.037,11.347,ngd,31,517950830.339,0.233,-1.000,0.176,0,0,fn
c,-6.311,"[-10.896, -1.726]",4.585,-2.296,0.025,11.347,ngd,31,517950830.339,0.233,-6.000,-0.311,0,0,fn
s,-2.528,"[-4.854, -0.202]",2.326,-1.813,0.074,11.347,ngd,31,517950830.339,0.233,-3.000,0.472,0,0,fn
k0,-0.395,"[-1.654, 0.864]",1.259,-0.524,0.602,11.347,ngd,31,517950830.339,0.233,0.000,-0.395,0,0,fp
k1,-1.280,"[-2.772, 0.212]",1.492,-1.431,0.157,11.347,ngd,31,517950830.339,0.233,0.000,-1.280,0,0,fp
k2,0.432,"[-0.688, 1.553]",1.120,0.644,0.522,11.347,ngd,31,517950830.339,0.233,0.000,0.432,0,0,fp
k3,-0.841,"[-2.607, 0.925]",1.766,-0.794,0.430,11.347,ngd,31,517950830.339,0.233,0.000,-0.841,0,0,fp
k4,-1.516,"[-3.217, 0.186]",1.701,-1.486,0.142,11.347,ngd,31,517950830.339,0.233,0.000,-1.516,0,0,fp
k5,1.132,"[-0.206, 2.47]",1.338,1.411,0.163,11.347,ngd,31,517950830.339,0.233,0.000,1.132,0,0,fp
vot,0.131,,,,,11.347,ngd,31,517950830.339,0.233,0.167,-0.036,0,0,fn
tt,-2.461,"[-7.823, 2.9]",5.361,-0.766,0.447,11.993,lm,31,1956555386.886,0.452,-1.000,-1.461,1,0,fn
c,-5.880,"[-19.439, 7.68]",13.560,-0.723,0.472,11.993,lm,31,1956555386.886,0.452,-6.000,0.120,1,0,fn
s,-1.771,"[-7.23, 3.689]",5.460,-0.541,0.590,11.993,lm,31,1956555386.886,0.452,-3.000,1.229,1,0,fn
k0,-0.557,"[-4.845, 3.731]",4.288,-0.217,0.829,11.993,lm,31,1956555386.886,0.452,0.000,-0.557,0,0,fp
k1,-1.348,"[-4.684, 1.988]",3.336,-0.674,0.503,11.993,lm,31,1956555386.886,0.452,0.000,-1.348,0,0,fp
k2,0.888,"[-3.21, 4.986]",4.098,0.361,0.719,11.993,lm,31,1956555386.886,0.452,0.000,0.888,0,0,fp
k3,-0.708,"[-4.203, 2.786]",3.494,-0.338,0.736,11.993,lm,31,1956555386.886,0.452,0.000,-0.708,0,0,fp
k4,-1.276,"[-4.857, 2.305]",3.581,-0.594,0.554,11.993,lm,31,1956555386.886,0.452,0.000,-1.276,0,0,fp
k5,1.893,"[-3.53, 7.315]",5.422,0.582,0.562,11.993,lm,31,1956555386.886,0.452,0.000,1.893,0,0,fp
vot,0.419,,,,,11.993,lm,31,1956555386.886,0.452,0.167,0.252,0,0,fn
tt,-1.143,"[-1.844, -0.442]",0.701,-2.719,0.008,23.617,ngd+lm,31,241193656.231,0.159,-1.000,-0.143,0,0,fn
c,-6.523,"[-10.664, -2.382]",4.141,-2.627,0.011,23.617,ngd+lm,31,241193656.231,0.159,-6.000,-0.523,0,0,fn
s,-3.015,"[-4.897, -1.133]",1.882,-2.672,0.009,23.617,ngd+lm,31,241193656.231,0.159,-3.000,-0.015,0,0,fn
k0,0.156,"[-0.496, 0.808]",0.652,0.400,0.691,23.617,ngd+lm,31,241193656.231,0.159,0.000,0.156,0,0,fp
k1,0.206,"[-0.435, 0.847]",0.641,0.536,0.594,23.617,ngd+lm,31,241193656.231,0.159,0.000,0.206,0,0,fp
k2,-0.341,"[-1.156, 0.473]",0.815,-0.699,0.487,23.617,ngd+lm,31,241193656.231,0.159,0.000,-0.341,0,0,fp
k3,-0.446,"[-1.315, 0.422]",0.868,-0.858,0.394,23.617,ngd+lm,31,241193656.231,0.159,0.000,-0.446,0,0,fp
k4,0.361,"[-0.518, 1.239]",0.878,0.685,0.496,23.617,ngd+lm,31,241193656.231,0.159,0.000,0.361,0,0,fp
k5,-0.186,"[-0.773, 0.402]",0.588,-0.528,0.600,23.617,ngd+lm,31,241193656.231,0.159,0.000,-0.186,0,0,fp
vot,0.175,,,,,23.617,ngd+lm,31,241193656.231,0.159,0.167,0.009,0,0,fn
