attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.425,"[-2.096, -0.753]",0.672,-3.535,0.001,55.549,ngd,57,201496133.613,0.144,-1.000,-0.425,0,0,fn
c,-8.335,"[-12.181, -4.489]",3.846,-3.610,0.001,55.549,ngd,57,201496133.613,0.144,-6.000,-2.335,0,0,fn
s,-3.850,"[-5.621, -2.079]",1.771,-3.621,0.001,55.549,ngd,57,201496133.613,0.144,-3.000,-0.850,0,0,fn
vot,0.171,,,,,55.549,ngd,57,201496133.613,0.144,0.167,0.004,0,0,fn
tt,-2.525,"[-3.988, -1.061]",1.463,-2.874,0.005,61.900,lm,57,198629232.247,0.143,-1.000,-1.525,0,0,fn
c,-18.277,"[-29.111, -7.442]",10.834,-2.810,0.006,61.900,lm,57,198629232.247,0.143,-6.000,-12.277,0,0,fn
s,-7.688,"[-11.949, -3.427]",4.261,-3.006,0.004,61.900,lm,57,198629232.247,0.143,-3.000,-4.688,0,0,fn
vot,0.138,,,,,61.900,lm,57,198629232.247,0.143,0.167,-0.029,0,0,fn
tt,-1.647,"[-2.472, -0.822]",0.825,-3.325,0.001,114.410,ngd+lm,57,198202084.429,0.143,-1.000,-0.647,0,0,fn
c,-10.300,"[-15.511, -5.09]",5.210,-3.293,0.002,114.410,ngd+lm,57,198202084.429,0.143,-6.000,-4.300,0,0,fn
s,-4.646,"[-6.937, -2.356]",2.291,-3.379,0.001,114.410,ngd+lm,57,198202084.429,0.143,-3.000,-1.646,0,0,fn
vot,0.160,,,,,114.410,ngd+lm,57,198202084.429,0.143,0.167,-0.007,0,0,fn
