attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.023,"[-1.382, -0.663]",0.359,-4.746,0.000,84,0.150,190651630.164,0.144,-1.000,-0.023,0,0,fn
c,-6.278,"[-8.51, -4.047]",2.232,-4.692,0.000,84,0.150,190651630.164,0.144,-6.000,-0.278,0,0,fn
s,-2.970,"[-4.034, -1.906]",1.064,-4.656,0.000,84,0.150,190651630.164,0.144,-3.000,0.030,0,0,fn
k0,-0.128,"[-0.662, 0.407]",0.534,-0.399,0.691,84,0.150,190651630.164,0.144,0.000,-0.128,0,0,fp
k1,-0.358,"[-0.88, 0.163]",0.522,-1.146,0.256,84,0.150,190651630.164,0.144,0.000,-0.358,0,0,fp
k2,0.117,"[-0.409, 0.642]",0.525,0.371,0.712,84,0.150,190651630.164,0.144,0.000,0.117,0,0,fp
k3,-0.532,"[-1.093, 0.028]",0.560,-1.585,0.118,84,0.150,190651630.164,0.144,0.000,-0.532,0,0,fp
k4,0.405,"[-0.216, 1.025]",0.620,1.088,0.281,84,0.150,190651630.164,0.144,0.000,0.405,0,0,fp
k5,0.127,"[-0.344, 0.598]",0.471,0.450,0.654,84,0.150,190651630.164,0.144,0.000,0.127,0,0,fp
vot,0.163,,,,,84,0.150,190651630.164,0.144,0.167,-0.004,0,0,fn
tt,-13.607,"[-40.176, 12.963]",26.569,-0.854,0.396,84,0.200,350627642.755,0.195,-1.000,-12.607,1,0,fn
c,-90.841,"[-268.002, 86.32]",177.161,-0.855,0.395,84,0.200,350627642.755,0.195,-6.000,-84.841,1,0,fn
s,-32.312,"[-94.112, 29.489]",61.801,-0.872,0.386,84,0.200,350627642.755,0.195,-3.000,-29.312,1,0,fn
k0,4.384,"[-3.062, 11.83]",7.446,0.982,0.330,84,0.200,350627642.755,0.195,0.000,4.384,0,0,fp
k1,-0.708,"[-4.439, 3.023]",3.731,-0.317,0.753,84,0.200,350627642.755,0.195,0.000,-0.708,0,0,fp
k2,-0.373,"[-4.163, 3.417]",3.790,-0.164,0.870,84,0.200,350627642.755,0.195,0.000,-0.373,0,0,fp
k3,-6.442,"[-18.357, 5.474]",11.915,-0.902,0.370,84,0.200,350627642.755,0.195,0.000,-6.442,0,0,fp
k4,2.687,"[-3.064, 8.439]",5.752,0.779,0.439,84,0.200,350627642.755,0.195,0.000,2.687,0,0,fp
k5,2.127,"[-3.316, 7.57]",5.443,0.652,0.517,84,0.200,350627642.755,0.195,0.000,2.127,0,0,fp
vot,0.150,,,,,84,0.200,350627642.755,0.195,0.167,-0.017,0,0,fn
tt,-0.637,"[-0.973, -0.301]",0.336,-3.158,0.002,84,0.250,553533463.712,0.234,-1.000,0.363,0,0,fn
c,-3.691,"[-5.706, -1.675]",2.015,-3.054,0.003,84,0.250,553533463.712,0.234,-6.000,2.309,0,0,fn
s,-1.891,"[-2.948, -0.833]",1.058,-2.982,0.004,84,0.250,553533463.712,0.234,-3.000,1.109,0,0,fn
k0,-0.467,"[-1.197, 0.263]",0.730,-1.066,0.290,84,0.250,553533463.712,0.234,0.000,-0.467,0,0,fp
k1,-0.262,"[-0.954, 0.43]",0.692,-0.632,0.529,84,0.250,553533463.712,0.234,0.000,-0.262,0,0,fp
k2,0.317,"[-0.421, 1.055]",0.738,0.717,0.476,84,0.250,553533463.712,0.234,0.000,0.317,0,0,fp
k3,-0.168,"[-0.888, 0.553]",0.720,-0.388,0.699,84,0.250,553533463.712,0.234,0.000,-0.168,0,0,fp
k4,0.025,"[-0.76, 0.809]",0.784,0.053,0.958,84,0.250,553533463.712,0.234,0.000,0.025,0,0,fp
k5,-0.051,"[-0.689, 0.588]",0.638,-0.133,0.895,84,0.250,553533463.712,0.234,0.000,-0.051,0,0,fp
vot,0.173,,,,,84,0.250,553533463.712,0.234,0.167,0.006,0,0,fn
