stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,21.373,1.727,0.000,0,9,3023764106.098,781122411.652,76
refined,56.755,1.727,0.000,0,9,3023764106.098,350627642.755,76
